PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity_Ordered,Quantity_Received,Unit_Cost,PO_Status
PO_100271,SUP_022,PROD_0146,2024/03/09,2024-03-22,2024-03-26,1668,1570,159,Delayed
PO_100272,SUP_002,PROD_0296,2024/07/28,2024-08-10,2024-08-10,111,110,403,Closed
PO_100273,SUP_081,PROD_0210,2024/09/23,2024-09-28,2024-10-01,1440,1316,145,Closed
PO_100274,SUP_109,PROD_0290,2024/03/20,2024-04-07,2024-04-13,619,572,173,Delayed
PO_100275,SUP_124,PROD_0092,2024/05/21,2024-06-07,2024-06-07,946,898,322,Delayed
PO_100276,SUP_181,PROD_0204,11-10-2024,2024-10-31,2024-11-01,728,712,335,Closed
PO_100277,SUP_042,PROD_0052,2024/12/03,2024-12-11,2024-12-11,1014,915,440,Delayed
PO_100278,SUP_014,PROD_0083,2024/07/24,2024-08-08,2024-08-13,1357,1252,396,Delayed
PO_100279,SUP_017,PROD_0135,03-01-2024,2024-01-10,2024-01-09,1065,961,347,Open
PO_100280,SUP_074,PROD_0030,2024/02/10,2024-02-16,2024-02-19,920,826,354,Delayed
PO_100281,SUP_133,PROD_0147,2024/09/10,2024-09-29,2024-09-26,513,460,475,Closed
PO_100282,SUP_062,PROD_0001,02-11-2024,2024-11-14,2024-11-20,447,399,385,Closed
PO_100283,SUP_052,PROD_0266,21-05-2024,2024-06-07,2024-06-09,1471,1253,242,Delayed
PO_100284,SUP_144,PROD_0299,2024/12/26,2025-01-02,2024-12-31,1225,1130,185,Open
PO_100285,SUP_148,PROD_0003,2024/05/21,2024-06-02,2024-06-08,498,456,272,Closed
PO_100286,SUP_030,PROD_0263,27-07-2024,2024-08-04,2024-08-09,248,226,297,Delayed
PO_100287,SUP_063,PROD_0174,21-10-2024,2024-11-03,2024-11-07,872,858,328,Delayed
PO_100288,SUP_163,PROD_0113,23-08-2024,2024-08-28,2024-09-01,338,330,172,Delayed
PO_100289,SUP_180,PROD_0135,2024/04/27,2024-05-12,2024-05-15,823,730,304,Open
PO_100290,SUP_122,PROD_0161,2024/02/17,2024-03-05,2024-03-07,255,238,323,Closed
PO_100291,SUP_049,PROD_0256,2024/10/20,2024-11-02,2024-11-01,1628,1571,389,Closed
PO_100292,SUP_064,PROD_0183,30-04-2024,2024-05-12,2024-05-13,523,463,157,Closed
PO_100293,SUP_139,PROD_0022,2024/03/02,2024-03-09,2024-03-13,1357,1276,43,Open
PO_100294,SUP_071,PROD_0252,2024/11/13,2024-11-28,2024-12-02,1939,1741,491,Delayed
PO_100295,SUP_135,PROD_0217,23-05-2024,2024-06-09,2024-06-09,1636,1512,335,Delayed
PO_100296,SUP_118,PROD_0062,2024/01/17,2024-02-02,2024-02-05,1862,1847,391,Open
PO_100297,SUP_026,PROD_0167,10-06-2024,2024-06-15,2024-06-12,1480,1350,147,Delayed
PO_100298,SUP_157,PROD_0176,12-05-2024,2024-05-22,2024-05-27,638,588,161,Closed
PO_100299,SUP_094,PROD_0206,2024/09/12,2024-09-30,2024-09-30,958,885,398,Open
PO_100300,SUP_185,PROD_0139,2024/04/02,2024-04-11,2024-04-17,1504,1483,157,Closed
PO_100301,SUP_190,PROD_0077,2024/10/11,2024-10-29,2024-11-01,501,485,114,Closed
PO_100302,SUP_133,PROD_0274,2024/03/31,2024-04-18,2024-04-22,375,364,497,Open
PO_100303,SUP_102,PROD_0051,2024/09/06,2024-09-20,2024-09-21,1251,1239,479,Closed
PO_100304,SUP_116,PROD_0172,2024/01/31,2024-02-11,2024-02-12,1075,979,469,Open
PO_100305,SUP_174,PROD_0102,03-07-2024,2024-07-16,2024-07-18,140,137,250,Delayed
PO_100306,SUP_125,PROD_0229,2024/11/28,2024-12-08,2024-12-09,827,815,206,Closed
PO_100307,SUP_164,PROD_0173,2024/07/14,2024-07-28,2024-08-01,1393,1291,114,Delayed
PO_100308,SUP_081,PROD_0163,09-11-2024,2024-11-26,2024-11-24,262,240,122,Delayed
PO_100309,SUP_093,PROD_0267,2024/05/16,2024-06-02,2024-06-03,1917,1859,267,Open
PO_100310,SUP_065,PROD_0041,26-03-2024,2024-04-05,2024-04-02,356,315,412,Closed
PO_100311,SUP_014,PROD_0014,22-07-2024,2024-07-30,2024-07-28,230,220,489,Delayed
PO_100312,SUP_100,PROD_0159,12-02-2024,2024-02-20,2024-02-21,1365,1218,119,Closed
PO_100313,SUP_008,PROD_0018,2024/05/25,2024-06-13,2024-06-12,368,354,309,Open
PO_100314,SUP_141,PROD_0228,2024/06/15,2024-07-05,2024-07-09,1883,1669,316,Delayed
PO_100315,SUP_163,PROD_0289,2024/10/03,2024-10-13,2024-10-19,1323,1235,273,Delayed
PO_100316,SUP_023,PROD_0227,23-11-2024,2024-12-07,2024-12-09,1086,1001,316,Open
PO_100317,SUP_195,PROD_0070,30-07-2024,2024-08-12,2024-08-11,721,656,45,Open
PO_100318,SUP_197,PROD_0221,28-08-2024,2024-09-02,2024-09-06,1647,1603,284,Open
PO_100319,SUP_144,PROD_0224,01-11-2024,2024-11-13,2024-11-10,1222,1139,231,Closed
PO_100320,SUP_161,PROD_0123,24-03-2024,2024-04-10,2024-04-13,551,534,174,Delayed
PO_100321,SUP_069,PROD_0212,2024/12/21,2025-01-03,2025-01-04,1428,1261,420,Closed
PO_100322,SUP_116,PROD_0140,03-04-2024,2024-04-12,2024-04-13,326,321,366,Delayed
PO_100323,SUP_137,PROD_0012,08-09-2024,2024-09-19,2024-09-21,139,123,117,Closed
PO_100324,SUP_060,PROD_0047,2024/05/24,2024-06-06,2024-06-05,1564,1367,264,Closed
PO_100325,SUP_128,PROD_0191,2024/09/09,2024-09-20,2024-09-22,960,934,199,Delayed
PO_100326,SUP_015,PROD_0137,2024/01/17,2024-02-01,2024-01-30,1827,1752,424,Closed
PO_100327,SUP_098,PROD_0007,2024/10/05,2024-10-25,2024-10-24,493,434,498,Delayed
PO_100328,SUP_051,PROD_0236,2024/05/07,2024-05-24,2024-05-28,606,527,417,Delayed
PO_100329,SUP_083,PROD_0082,2024/12/06,2024-12-17,2024-12-21,896,771,388,Delayed
PO_100330,SUP_093,PROD_0027,08-10-2024,2024-10-16,2024-10-17,1085,977,366,Closed
PO_100331,SUP_150,PROD_0062,2024/04/30,2024-05-18,2024-05-20,130,122,125,Closed
PO_100332,SUP_153,PROD_0080,05-01-2024,2024-01-11,2024-01-17,1704,1638,393,Closed
PO_100333,SUP_195,PROD_0031,2024/05/07,2024-05-17,2024-05-21,287,246,391,Open
PO_100334,SUP_060,PROD_0163,26-11-2024,2024-12-05,2024-12-10,1720,1639,94,Open
PO_100335,SUP_011,PROD_0249,08-04-2024,2024-04-13,2024-04-16,833,798,410,Open
PO_100336,SUP_048,PROD_0279,13-10-2024,2024-10-27,2024-11-01,1527,1386,290,Open
PO_100337,SUP_018,PROD_0272,2024/08/27,2024-09-09,2024-09-15,1972,1755,480,Open
PO_100338,SUP_164,PROD_0260,31-05-2024,2024-06-13,2024-06-18,851,820,272,Delayed
PO_100339,SUP_062,PROD_0165,2024/04/04,2024-04-09,2024-04-15,1854,1607,226,Delayed
PO_100340,SUP_142,PROD_0079,02-10-2024,2024-10-19,2024-10-19,1173,1153,389,Open
PO_100341,SUP_018,PROD_0023,2024/06/14,2024-07-02,2024-07-04,326,285,89,Closed
PO_100342,SUP_147,PROD_0199,17-01-2024,2024-01-28,2024-01-26,1094,1054,138,Delayed
PO_100343,SUP_019,PROD_0007,2024/11/15,2024-11-28,2024-11-25,850,775,153,Delayed
PO_100344,SUP_143,PROD_0213,08-09-2024,2024-09-15,2024-09-19,1740,1667,367,Delayed
PO_100345,SUP_078,PROD_0040,30-01-2024,2024-02-12,2024-02-17,183,161,415,Delayed
PO_100346,SUP_135,PROD_0128,19-02-2024,2024-02-27,2024-02-27,1188,1154,237,Delayed
PO_100347,SUP_173,PROD_0235,2024/04/01,2024-04-19,2024-04-17,1669,1597,366,Delayed
PO_100348,SUP_130,PROD_0173,2024/08/06,2024-08-14,2024-08-13,1722,1543,132,Delayed
PO_100349,SUP_084,PROD_0191,2024/11/03,2024-11-22,2024-11-24,1948,1866,201,Delayed
PO_100350,SUP_097,PROD_0282,2024/08/08,2024-08-23,2024-08-29,592,535,328,Open
PO_100351,SUP_073,PROD_0009,19-08-2024,2024-09-07,2024-09-10,100,89,411,Open
PO_100352,SUP_198,PROD_0142,04-01-2024,2024-01-18,2024-01-18,539,528,478,Delayed
PO_100353,SUP_036,PROD_0136,11-10-2024,2024-10-20,2024-10-18,177,161,275,Delayed
PO_100354,SUP_103,PROD_0292,07-05-2024,2024-05-19,2024-05-20,1761,1607,193,Delayed
PO_100355,SUP_177,PROD_0296,2024/02/09,2024-02-24,2024-02-28,454,397,289,Delayed
PO_100356,SUP_021,PROD_0029,2024/11/24,2024-12-08,2024-12-05,1596,1591,453,Open
PO_100357,SUP_059,PROD_0006,2024/06/27,2024-07-15,2024-07-18,1877,1790,101,Closed
PO_100358,SUP_129,PROD_0114,05-06-2024,2024-06-11,2024-06-13,1205,1063,329,Closed
PO_100359,SUP_024,PROD_0114,2024/12/10,2024-12-27,2024-12-31,1641,1504,344,Open
PO_100360,SUP_191,PROD_0026,20-07-2024,2024-07-29,2024-07-28,788,739,82,Open
PO_100361,SUP_034,PROD_0070,2024/05/14,2024-05-21,2024-05-24,1127,1080,262,Delayed
PO_100362,SUP_158,PROD_0269,11-04-2024,2024-05-01,2024-05-04,1435,1282,332,Closed
PO_100363,SUP_023,PROD_0058,2024/02/06,2024-02-19,2024-02-22,762,732,390,Open
PO_100364,SUP_168,PROD_0013,04-08-2024,2024-08-20,2024-08-22,490,455,204,Closed
PO_100365,SUP_060,PROD_0103,28-06-2024,2024-07-17,2024-07-23,398,381,265,Open
PO_100366,SUP_159,PROD_0076,20-03-2024,2024-03-27,2024-03-25,1614,1593,67,Open
PO_100367,SUP_085,PROD_0108,08-01-2024,2024-01-23,2024-01-21,724,709,270,Delayed
PO_100368,SUP_124,PROD_0073,18-04-2024,2024-04-29,2024-05-04,1171,1166,424,Closed
PO_100369,SUP_179,PROD_0139,11-07-2024,2024-07-17,2024-07-18,448,386,70,Open
PO_100370,SUP_169,PROD_0185,01-12-2024,2024-12-06,2024-12-04,895,787,378,Closed
PO_100371,SUP_026,PROD_0162,2024/05/29,2024-06-15,2024-06-15,879,871,300,Delayed
PO_100372,SUP_144,PROD_0012,2024/09/29,2024-10-06,2024-10-05,507,435,296,Closed
PO_100373,SUP_005,PROD_0178,2024/09/28,2024-10-12,2024-10-14,1103,1027,241,Open
PO_100374,SUP_161,PROD_0132,2024/11/16,2024-11-30,2024-11-30,1126,1056,181,Closed
PO_100375,SUP_169,PROD_0071,2024/10/11,2024-10-24,2024-10-24,410,353,214,Delayed
PO_100376,SUP_080,PROD_0169,14-07-2024,2024-07-26,2024-07-29,592,560,333,Delayed
PO_100377,SUP_052,PROD_0071,2024/03/08,2024-03-19,2024-03-18,1289,1174,317,Delayed
PO_100378,SUP_145,PROD_0081,27-12-2024,2025-01-05,2025-01-08,1961,1828,434,Closed
PO_100379,SUP_187,PROD_0016,2024/10/12,2024-10-20,2024-10-19,750,734,469,Open
PO_100380,SUP_164,PROD_0141,2024/07/30,2024-08-17,2024-08-18,1007,893,421,Closed
PO_100381,SUP_158,PROD_0137,2024/02/24,2024-03-04,2024-03-03,153,149,430,Delayed
PO_100382,SUP_092,PROD_0041,2024/11/09,2024-11-21,2024-11-27,575,549,158,Closed
PO_100383,SUP_122,PROD_0071,14-09-2024,2024-10-04,2024-10-06,476,424,476,Closed
PO_100384,SUP_106,PROD_0114,2024/04/25,2024-05-01,2024-05-04,1665,1605,47,Delayed
PO_100385,SUP_126,PROD_0167,2024/04/13,2024-04-24,2024-04-22,462,450,264,Closed
PO_100386,SUP_185,PROD_0161,2024/08/06,2024-08-23,2024-08-20,1345,1243,416,Delayed
PO_100387,SUP_011,PROD_0126,19-10-2024,2024-10-25,2024-10-30,323,307,271,Delayed
PO_100388,SUP_013,PROD_0098,2024/07/21,2024-07-27,2024-08-01,893,833,304,Open
PO_100389,SUP_157,PROD_0028,22-07-2024,2024-08-05,2024-08-06,1044,1019,125,Closed
PO_100390,SUP_200,PROD_0300,25-08-2024,2024-09-13,2024-09-11,1579,1570,296,Delayed
PO_100391,SUP_046,PROD_0233,06-10-2024,2024-10-15,2024-10-18,946,855,205,Open
PO_100392,SUP_042,PROD_0064,2024/02/16,2024-02-29,2024-03-02,1516,1311,372,Closed
PO_100393,SUP_187,PROD_0262,2024/12/27,2025-01-15,2025-01-17,274,271,308,Closed
PO_100394,SUP_145,PROD_0077,2024/07/12,2024-07-29,2024-07-26,1673,1463,127,Closed
PO_100395,SUP_115,PROD_0148,2024/04/01,2024-04-07,2024-04-10,730,700,198,Closed
PO_100396,SUP_004,PROD_0235,2024/03/01,2024-03-10,2024-03-10,107,105,358,Open
PO_100397,SUP_151,PROD_0244,05-10-2024,2024-10-10,2024-10-16,1907,1852,292,Open
PO_100398,SUP_141,PROD_0143,14-08-2024,2024-08-21,2024-08-27,1329,1287,43,Delayed
PO_100399,SUP_090,PROD_0019,12-10-2024,2024-10-23,2024-10-20,478,424,115,Closed
PO_100400,SUP_107,PROD_0092,07-12-2024,2024-12-21,2024-12-23,1984,1768,84,Delayed
PO_100401,SUP_010,PROD_0048,25-05-2024,2024-06-04,2024-06-08,1634,1584,336,Open
PO_100402,SUP_141,PROD_0034,2024/06/14,2024-06-30,2024-07-03,1779,1661,74,Open
PO_100403,SUP_054,PROD_0108,09-03-2024,2024-03-17,2024-03-18,774,735,309,Closed
PO_100404,SUP_181,PROD_0148,2024/02/25,2024-03-03,2024-03-07,1582,1453,392,Delayed
PO_100405,SUP_034,PROD_0289,11-06-2024,2024-06-24,2024-06-29,1277,1212,359,Delayed
PO_100406,SUP_060,PROD_0149,2024/11/19,2024-12-09,2024-12-13,1754,1589,132,Closed
PO_100407,SUP_054,PROD_0213,01-03-2024,2024-03-06,2024-03-10,1380,1278,447,Closed
PO_100408,SUP_164,PROD_0104,19-06-2024,2024-07-05,2024-07-10,1750,1631,366,Open
PO_100409,SUP_002,PROD_0059,04-02-2024,2024-02-18,2024-02-19,1137,1051,321,Open
PO_100410,SUP_173,PROD_0246,2024/07/21,2024-07-26,2024-07-25,497,482,209,Closed
PO_100411,SUP_138,PROD_0172,26-11-2024,2024-12-05,2024-12-09,418,414,361,Open
PO_100412,SUP_138,PROD_0010,29-01-2024,2024-02-12,2024-02-18,1584,1399,387,Delayed
PO_100413,SUP_008,PROD_0174,16-12-2024,2024-12-31,2025-01-02,235,223,116,Delayed
PO_100414,SUP_030,PROD_0158,30-09-2024,2024-10-10,2024-10-16,1340,1319,239,Open
PO_100415,SUP_061,PROD_0191,29-12-2024,2025-01-04,2025-01-05,947,919,84,Open
PO_100416,SUP_200,PROD_0104,2024/04/20,2024-05-04,2024-05-03,329,284,231,Open
PO_100417,SUP_088,PROD_0248,16-09-2024,2024-09-21,2024-09-25,1953,1928,296,Open
PO_100418,SUP_034,PROD_0106,2024/06/16,2024-06-25,2024-06-23,1783,1533,304,Open
PO_100419,SUP_153,PROD_0045,2024/07/17,2024-07-25,2024-07-22,736,667,62,Open
PO_100420,SUP_006,PROD_0296,2024/01/24,2024-02-01,2024-02-06,1669,1612,377,Open
PO_100421,SUP_137,PROD_0164,23-11-2024,2024-12-04,2024-12-06,510,489,138,Delayed
PO_100422,SUP_160,PROD_0287,01-03-2024,2024-03-14,2024-03-13,422,371,180,Closed
PO_100423,SUP_181,PROD_0146,04-10-2024,2024-10-20,2024-10-25,752,712,178,Closed
PO_100424,SUP_114,PROD_0026,28-03-2024,2024-04-04,2024-04-05,1355,1184,496,Closed
PO_100425,SUP_101,PROD_0092,29-08-2024,2024-09-04,2024-09-02,885,866,67,Delayed
PO_100426,SUP_172,PROD_0274,2024/07/01,2024-07-15,2024-07-17,1774,1547,141,Open
PO_100427,SUP_120,PROD_0050,2024/10/17,2024-10-26,2024-10-24,1764,1732,450,Open
PO_100428,SUP_158,PROD_0133,16-12-2024,2025-01-04,2025-01-08,574,533,154,Open
PO_100429,SUP_122,PROD_0058,03-04-2024,2024-04-18,2024-04-20,1028,962,289,Open
PO_100430,SUP_033,PROD_0261,2024/08/24,2024-09-03,2024-09-04,1672,1447,218,Open
PO_100431,SUP_078,PROD_0273,31-12-2024,2025-01-08,2025-01-10,1238,1170,372,Open
PO_100432,SUP_124,PROD_0197,2024/10/29,2024-11-16,2024-11-16,1371,1181,164,Open
PO_100433,SUP_178,PROD_0121,16-04-2024,2024-05-04,2024-05-07,1261,1115,443,Delayed
PO_100434,SUP_153,PROD_0238,08-12-2024,2024-12-15,2024-12-21,1813,1707,289,Delayed
PO_100435,SUP_028,PROD_0195,19-02-2024,2024-03-09,2024-03-08,730,661,247,Open
PO_100436,SUP_149,PROD_0001,26-11-2024,2024-12-02,2024-11-30,545,481,458,Delayed
PO_100437,SUP_115,PROD_0101,2024/03/17,2024-04-05,2024-04-10,696,617,239,Delayed
PO_100438,SUP_112,PROD_0177,11-06-2024,2024-06-25,2024-07-01,1726,1512,387,Delayed
PO_100439,SUP_141,PROD_0028,05-01-2024,2024-01-22,2024-01-21,1845,1568,190,Delayed
PO_100440,SUP_061,PROD_0222,2024/10/13,2024-10-29,2024-10-27,1863,1784,184,Delayed
PO_100441,SUP_170,PROD_0089,2024/06/11,2024-06-28,2024-07-01,881,869,262,Closed
PO_100442,SUP_172,PROD_0065,06-04-2024,2024-04-23,2024-04-25,1820,1615,253,Closed
PO_100443,SUP_112,PROD_0070,06-02-2024,2024-02-11,2024-02-10,1577,1361,493,Closed
PO_100444,SUP_109,PROD_0093,2024/11/24,2024-12-12,2024-12-16,1930,1872,443,Delayed
PO_100445,SUP_155,PROD_0004,05-08-2024,2024-08-24,2024-08-27,827,775,155,Open
PO_100446,SUP_009,PROD_0020,2024/05/01,2024-05-14,2024-05-17,1997,1987,319,Open
PO_100447,SUP_021,PROD_0073,2024/12/26,2025-01-11,2025-01-09,1288,1280,286,Delayed
PO_100448,SUP_157,PROD_0046,2024/09/26,2024-10-09,2024-10-13,1158,1046,80,Open
PO_100449,SUP_014,PROD_0176,18-11-2024,2024-11-25,2024-11-30,1734,1478,336,Open
PO_100450,SUP_076,PROD_0149,20-08-2024,2024-09-09,2024-09-15,1602,1403,209,Closed
PO_100451,SUP_149,PROD_0087,2024/12/21,2025-01-04,2025-01-10,633,611,71,Closed
PO_100452,SUP_033,PROD_0259,02-12-2024,2024-12-16,2024-12-22,155,133,186,Open
PO_100453,SUP_004,PROD_0058,2024/05/09,2024-05-18,2024-05-24,675,650,180,Closed
PO_100454,SUP_180,PROD_0121,29-10-2024,2024-11-07,2024-11-11,857,852,453,Closed
PO_100455,SUP_040,PROD_0254,2024/09/27,2024-10-03,2024-10-05,272,257,114,Open
PO_100456,SUP_089,PROD_0028,2024/05/01,2024-05-20,2024-05-19,531,484,335,Closed
PO_100457,SUP_192,PROD_0273,27-01-2024,2024-02-06,2024-02-10,916,837,283,Open
PO_100458,SUP_112,PROD_0007,2024/12/15,2025-01-01,2025-01-05,637,577,114,Open
PO_100459,SUP_137,PROD_0182,14-07-2024,2024-07-29,2024-08-03,1498,1489,61,Open
PO_100460,SUP_066,PROD_0300,2024/11/08,2024-11-21,2024-11-23,653,605,176,Open
PO_100461,SUP_174,PROD_0093,2024/12/11,2024-12-23,2024-12-29,1677,1505,139,Delayed
PO_100462,SUP_027,PROD_0229,06-01-2024,2024-01-11,2024-01-09,124,116,250,Closed
PO_100463,SUP_015,PROD_0112,2024/05/25,2024-06-07,2024-06-07,169,162,52,Delayed
PO_100464,SUP_169,PROD_0290,03-03-2024,2024-03-11,2024-03-09,1853,1669,349,Closed
PO_100465,SUP_020,PROD_0233,2024/12/22,2025-01-01,2025-01-02,703,632,279,Open
PO_100466,SUP_199,PROD_0032,20-12-2024,2025-01-04,2025-01-05,431,414,439,Open
PO_100467,SUP_018,PROD_0252,19-06-2024,2024-06-25,2024-06-26,1764,1601,175,Delayed
PO_100468,SUP_111,PROD_0112,2024/07/20,2024-07-30,2024-08-03,322,312,113,Delayed
PO_100469,SUP_147,PROD_0129,24-02-2024,2024-03-14,2024-03-15,311,292,57,Closed
PO_100470,SUP_039,PROD_0169,11-09-2024,2024-09-20,2024-09-17,177,162,380,Delayed
PO_100471,SUP_200,PROD_0036,2024/01/02,2024-01-22,2024-01-26,993,982,246,Closed
PO_100472,SUP_092,PROD_0171,2024/01/02,2024-01-19,2024-01-23,348,338,330,Open
PO_100473,SUP_088,PROD_0042,2024/07/24,2024-07-30,2024-07-28,848,837,313,Open
PO_100474,SUP_170,PROD_0098,2024/11/27,2024-12-08,2024-12-07,1235,1125,60,Delayed
PO_100475,SUP_113,PROD_0098,2024/07/18,2024-07-26,2024-07-28,1096,966,83,Closed
PO_100476,SUP_139,PROD_0158,08-04-2024,2024-04-13,2024-04-19,588,562,290,Delayed
PO_100477,SUP_185,PROD_0022,18-08-2024,2024-08-23,2024-08-20,794,725,68,Closed
PO_100478,SUP_019,PROD_0019,2024/04/18,2024-05-07,2024-05-12,405,391,419,Closed
PO_100479,SUP_180,PROD_0067,07-09-2024,2024-09-12,2024-09-16,1957,1670,356,Closed
PO_100480,SUP_157,PROD_0088,19-11-2024,2024-11-25,2024-11-26,1780,1545,446,Closed
PO_100481,SUP_052,PROD_0219,28-02-2024,2024-03-19,2024-03-25,1736,1647,355,Delayed
PO_100482,SUP_036,PROD_0165,2024/12/13,2024-12-30,2025-01-01,347,347,390,Closed
PO_100483,SUP_194,PROD_0213,24-01-2024,2024-02-03,2024-02-05,229,204,101,Delayed
PO_100484,SUP_026,PROD_0193,08-07-2024,2024-07-18,2024-07-22,598,528,337,Closed
PO_100485,SUP_181,PROD_0146,2024/09/06,2024-09-13,2024-09-10,114,109,131,Delayed
PO_100486,SUP_116,PROD_0211,31-08-2024,2024-09-09,2024-09-09,393,349,367,Closed
PO_100487,SUP_023,PROD_0155,08-11-2024,2024-11-14,2024-11-20,468,441,407,Open
PO_100488,SUP_159,PROD_0186,2024/01/03,2024-01-15,2024-01-15,340,337,311,Delayed
PO_100489,SUP_071,PROD_0028,2024/09/16,2024-09-28,2024-10-02,1677,1474,360,Closed
PO_100490,SUP_012,PROD_0028,2024/03/17,2024-04-06,2024-04-10,461,437,121,Open
PO_100491,SUP_195,PROD_0233,2024/04/17,2024-05-05,2024-05-06,784,671,355,Closed
PO_100492,SUP_030,PROD_0037,27-01-2024,2024-02-06,2024-02-05,1708,1571,54,Delayed
PO_100493,SUP_084,PROD_0118,2024/08/15,2024-08-30,2024-09-02,507,444,422,Open
PO_100494,SUP_097,PROD_0113,2024/04/26,2024-05-04,2024-05-04,1610,1386,251,Open
PO_100495,SUP_157,PROD_0233,26-10-2024,2024-11-15,2024-11-12,1923,1725,263,Open
PO_100496,SUP_070,PROD_0104,2024/07/10,2024-07-19,2024-07-23,1574,1422,139,Closed
PO_100497,SUP_118,PROD_0215,2024/01/17,2024-01-23,2024-01-24,379,332,96,Open
PO_100498,SUP_157,PROD_0088,2024/04/22,2024-05-06,2024-05-12,421,386,444,Closed
PO_100499,SUP_072,PROD_0008,2024/07/29,2024-08-18,2024-08-18,1311,1300,282,Open
PO_100500,SUP_152,PROD_0077,06-05-2024,2024-05-18,2024-05-20,989,986,336,Closed
PO_100501,SUP_009,PROD_0218,2024/08/01,2024-08-07,2024-08-04,1063,1038,415,Open
PO_100502,SUP_193,PROD_0007,02-09-2024,2024-09-10,2024-09-14,1114,1050,163,Closed
PO_100503,SUP_005,PROD_0246,2024/03/08,2024-03-24,2024-03-25,589,585,371,Open
PO_100504,SUP_117,PROD_0238,23-03-2024,2024-04-11,2024-04-17,1630,1582,338,Closed
PO_100505,SUP_119,PROD_0001,26-12-2024,2025-01-12,2025-01-11,1717,1495,486,Open
PO_100506,SUP_070,PROD_0278,19-12-2024,2025-01-03,2025-01-08,166,159,191,Closed
PO_100507,SUP_015,PROD_0264,2024/12/16,2024-12-23,2024-12-29,1903,1803,211,Closed
PO_100508,SUP_094,PROD_0090,26-02-2024,2024-03-14,2024-03-16,1053,1038,356,Delayed
PO_100509,SUP_167,PROD_0245,2024/02/04,2024-02-15,2024-02-14,785,761,162,Delayed
PO_100510,SUP_129,PROD_0217,2024/12/25,2025-01-05,2025-01-05,756,677,220,Closed
PO_100511,SUP_032,PROD_0241,2024/02/02,2024-02-18,2024-02-20,1026,1008,288,Delayed
PO_100512,SUP_178,PROD_0034,2024/09/29,2024-10-13,2024-10-17,1371,1213,228,Open
PO_100513,SUP_020,PROD_0056,14-02-2024,2024-02-21,2024-02-24,1938,1731,131,Open
PO_100514,SUP_161,PROD_0012,27-02-2024,2024-03-07,2024-03-11,408,364,487,Open
PO_100515,SUP_166,PROD_0011,15-12-2024,2024-12-24,2024-12-28,810,725,255,Closed
PO_100516,SUP_106,PROD_0297,2024/02/02,2024-02-07,2024-02-07,1809,1712,306,Delayed
PO_100517,SUP_141,PROD_0228,2024/11/26,2024-12-11,2024-12-15,1315,1234,380,Open
PO_100518,SUP_124,PROD_0191,17-10-2024,2024-10-26,2024-10-27,451,419,444,Closed
PO_100519,SUP_042,PROD_0275,2024/03/16,2024-04-01,2024-04-02,1033,951,125,Closed
PO_100520,SUP_082,PROD_0295,30-03-2024,2024-04-08,2024-04-07,587,514,99,Open
PO_100521,SUP_171,PROD_0163,2024/05/13,2024-05-29,2024-05-28,520,486,327,Closed
PO_100522,SUP_007,PROD_0208,09-07-2024,2024-07-28,2024-08-02,432,430,313,Closed
PO_100523,SUP_130,PROD_0170,2024/08/22,2024-09-06,2024-09-05,108,100,418,Open
PO_100524,SUP_029,PROD_0246,28-05-2024,2024-06-06,2024-06-12,1592,1583,266,Closed
PO_100525,SUP_057,PROD_0229,2024/03/12,2024-03-20,2024-03-21,150,138,245,Closed
PO_100526,SUP_057,PROD_0143,2024/06/16,2024-06-22,2024-06-28,1413,1251,139,Closed
PO_100527,SUP_082,PROD_0262,12-02-2024,2024-03-02,2024-02-29,1148,989,241,Delayed
PO_100528,SUP_099,PROD_0191,03-07-2024,2024-07-20,2024-07-19,1566,1334,477,Open
PO_100529,SUP_056,PROD_0228,2024/06/25,2024-07-11,2024-07-12,1012,966,487,Open
PO_100530,SUP_151,PROD_0045,27-05-2024,2024-06-06,2024-06-09,1592,1389,498,Closed
PO_100531,SUP_152,PROD_0193,2024/06/04,2024-06-24,2024-06-29,786,679,73,Closed
PO_100532,SUP_146,PROD_0071,28-07-2024,2024-08-10,2024-08-13,458,414,324,Closed
PO_100533,SUP_078,PROD_0300,2024/07/14,2024-07-28,2024-08-02,1104,1015,61,Open
PO_100534,SUP_068,PROD_0154,13-10-2024,2024-11-01,2024-11-01,154,150,445,Delayed
PO_100535,SUP_177,PROD_0126,29-08-2024,2024-09-06,2024-09-07,954,817,131,Closed
PO_100536,SUP_124,PROD_0290,21-05-2024,2024-06-10,2024-06-08,1326,1238,421,Open
PO_100537,SUP_005,PROD_0133,2024/11/17,2024-12-07,2024-12-05,864,775,302,Delayed
PO_100538,SUP_092,PROD_0084,2024/01/30,2024-02-08,2024-02-10,1044,900,489,Open
PO_100539,SUP_164,PROD_0040,03-07-2024,2024-07-21,2024-07-23,199,185,188,Closed
PO_100540,SUP_083,PROD_0162,17-11-2024,2024-11-27,2024-11-25,1326,1302,425,Open
PO_100541,SUP_037,PROD_0007,18-05-2024,2024-06-03,2024-06-01,1194,1049,336,Delayed
PO_100542,SUP_042,PROD_0053,2024/05/24,2024-06-09,2024-06-13,943,856,214,Closed
PO_100543,SUP_177,PROD_0270,2024/09/14,2024-09-26,2024-09-26,1728,1526,499,Open
