Sales_Order_ID,Customer_ID,Product_ID,Order_Date,Quantity_Ordered,Order_Value,Order_Channel,Order_Status
SO_100342,CUST_0142,PROD_0033,2024-03-18,130,75790,Direct,Pending
SO_100343,CUST_0266,PROD_0124,2024-12-13,104,58136,Online,Cancelled
SO_100344,CUST_0289,PROD_0283,2024-10-11,213,185949,Direct,Cancelled
SO_100345,CUST_0163,PROD_0278,2024-05-27,497,95424,Direct,Cancelled
SO_100346,CUST_0005,PROD_0097,2024-04-27,314,199076,Distributor,Pending
SO_100347,CUST_0141,PROD_0222,2024-03-06,448,399616,Online,Pending
SO_100348,CUST_0007,PROD_0012,2024-04-28,311,116625,Online,Pending
SO_100349,CUST_0111,PROD_0277,2024-05-12,202,160186,Distributor,Completed
SO_100350,CUST_0153,PROD_0146,2024-12-02,111,84471,Direct,Completed
SO_100351,CUST_0415,PROD_0100,2024-04-16,462,65604,Online,Pending
SO_100352,CUST_0004,PROD_0278,2024-05-10,126,120204,Direct,Pending
SO_100353,CUST_0315,PROD_0267,2024-08-05,263,215397,Distributor,Completed
SO_100354,CUST_0236,PROD_0236,2024-01-11,498,481566,Distributor,Pending
SO_100355,CUST_0388,PROD_0034,2024-06-02,407,195767,Online,Pending
SO_100356,CUST_0490,PROD_0147,2024-11-29,70,59360,Online,Completed
SO_100357,CUST_0335,PROD_0091,2024-05-01,203,24969,Online,Completed
SO_100358,CUST_0151,PROD_0292,2024-09-16,43,35217,Online,Cancelled
SO_100359,CUST_0443,PROD_0261,2024-12-11,110,89760,Online,Cancelled
SO_100360,CUST_0088,PROD_0002,2024-08-03,126,51912,Direct,Cancelled
SO_100361,CUST_0363,PROD_0022,2024-10-10,147,135681,Distributor,Pending
SO_100362,CUST_0195,PROD_0088,2024-11-01,364,64428,Direct,Completed
SO_100363,CUST_0313,PROD_0143,2024-08-14,30,5580,Distributor,Completed
SO_100364,CUST_0478,PROD_0053,2024-12-07,351,308880,Direct,Pending
SO_100365,CUST_0314,PROD_0193,2024-10-11,123,18327,Direct,Cancelled
SO_100366,CUST_0402,PROD_0002,2024-07-02,399,321993,Direct,Pending
SO_100367,CUST_0159,PROD_0074,2024-07-27,154,68684,Direct,Cancelled
SO_100368,CUST_0487,PROD_0061,2024-02-20,154,71918,Distributor,Cancelled
SO_100369,CUST_0001,PROD_0198,2024-11-14,284,86336,Online,Cancelled
SO_100370,CUST_0260,PROD_0175,2024-06-29,266,167846,Online,Pending
SO_100371,CUST_0238,PROD_0138,2024-03-15,499,392214,Distributor,Completed
SO_100372,CUST_0076,PROD_0127,2024-10-28,97,33950,Distributor,Completed
SO_100373,CUST_0324,PROD_0065,2024-08-30,455,156065,Direct,Cancelled
SO_100374,CUST_0078,PROD_0209,2024-12-15,54,53622,Direct,Completed
SO_100375,CUST_0057,PROD_0082,2024-06-29,52,13728,Online,Cancelled
SO_100376,CUST_0158,PROD_0299,2024-11-21,236,206736,Direct,Completed
SO_100377,CUST_0292,PROD_0282,2024-11-18,479,87657,Direct,Completed
SO_100378,CUST_0216,PROD_0295,2024-08-17,260,114920,Online,Cancelled
SO_100379,CUST_0213,PROD_0230,2024-06-14,32,6112,Distributor,Completed
SO_100380,CUST_0284,PROD_0006,2024-01-23,247,120289,Online,Cancelled
SO_100381,CUST_0388,PROD_0242,2024-08-23,413,280840,Distributor,Pending
SO_100382,CUST_0162,PROD_0283,2024-09-03,145,84680,Direct,Completed
SO_100383,CUST_0369,PROD_0033,2024-05-01,31,14973,Distributor,Completed
SO_100384,CUST_0372,PROD_0213,2024-06-24,250,48750,Direct,Completed
SO_100385,CUST_0322,PROD_0161,2024-10-23,166,55942,Distributor,Completed
SO_100386,CUST_0105,PROD_0010,2024-03-28,70,53270,Online,Completed
SO_100387,CUST_0279,PROD_0011,2024-03-07,25,11125,Online,Completed
SO_100388,CUST_0007,PROD_0012,2024-02-18,213,27690,Online,Pending
SO_100389,CUST_0335,PROD_0148,2024-12-07,93,54684,Distributor,Cancelled
SO_100390,CUST_0458,PROD_0298,2024-01-09,437,127167,Direct,Cancelled
SO_100391,CUST_0049,PROD_0156,2024-09-05,353,68482,Online,Pending
SO_100392,CUST_0457,PROD_0180,2024-02-11,10,1140,Direct,Pending
SO_100393,CUST_0105,PROD_0196,2024-09-04,224,50400,Online,Completed
SO_100394,CUST_0474,PROD_0196,2024-09-12,28,14448,Distributor,Cancelled
SO_100395,CUST_0088,PROD_0282,2024-12-15,408,343536,Online,Completed
SO_100396,CUST_0288,PROD_0016,2024-06-14,319,36047,Direct,Completed
SO_100397,CUST_0043,PROD_0223,2024-02-06,104,16848,Distributor,Cancelled
SO_100398,CUST_0499,PROD_0119,2024-02-06,436,95484,Distributor,Completed
SO_100399,CUST_0341,PROD_0086,2024-10-25,250,98750,Distributor,Cancelled
SO_100400,CUST_0436,PROD_0213,2024-07-25,418,379962,Direct,Cancelled
SO_100401,CUST_0091,PROD_0040,2024-09-12,295,265795,Online,Cancelled
SO_100402,CUST_0472,PROD_0085,2024-07-03,429,151437,Online,Pending
SO_100403,CUST_0002,PROD_0029,2024-03-05,223,160783,Direct,Cancelled
SO_100404,CUST_0038,PROD_0179,2024-04-03,74,48988,Direct,Pending
SO_100405,CUST_0168,PROD_0153,2024-02-22,77,45661,Distributor,Cancelled
SO_100406,CUST_0229,PROD_0211,2024-04-27,413,310989,Direct,Pending
SO_100407,CUST_0158,PROD_0006,2024-07-10,374,288354,Distributor,Cancelled
SO_100408,CUST_0352,PROD_0131,2024-10-19,418,245784,Direct,Completed
SO_100409,CUST_0053,PROD_0104,2024-12-16,422,89886,Distributor,Pending
SO_100410,CUST_0218,PROD_0041,2024-11-18,435,339300,Distributor,Cancelled
SO_100411,CUST_0021,PROD_0276,2024-11-02,222,156066,Direct,Completed
SO_100412,CUST_0112,PROD_0123,2024-06-18,96,95136,Online,Cancelled
SO_100413,CUST_0499,PROD_0207,2024-11-01,373,167104,Distributor,Pending
SO_100414,CUST_0442,PROD_0207,2024-05-15,401,232981,Direct,Pending
SO_100415,CUST_0213,PROD_0147,2024-07-11,117,26910,Online,Cancelled
SO_100416,CUST_0025,PROD_0031,2024-06-24,328,194832,Distributor,Cancelled
SO_100417,CUST_0231,PROD_0183,2024-04-10,425,267750,Distributor,Completed
SO_100418,CUST_0181,PROD_0041,2024-04-11,329,38493,Distributor,Cancelled
SO_100419,CUST_0099,PROD_0179,2024-12-16,127,104775,Direct,Cancelled
SO_100420,CUST_0434,PROD_0093,2024-02-28,101,62519,Distributor,Cancelled
SO_100421,CUST_0248,PROD_0053,2024-09-05,448,353920,Online,Cancelled
SO_100422,CUST_0450,PROD_0236,2024-09-19,36,5148,Online,Completed
SO_100423,CUST_0113,PROD_0177,2024-03-26,83,74285,Direct,Completed
SO_100424,CUST_0065,PROD_0011,2024-06-27,479,237584,Distributor,Completed
SO_100425,CUST_0488,PROD_0104,2024-02-03,455,72345,Direct,Cancelled
SO_100426,CUST_0210,PROD_0173,2024-11-17,468,79560,Distributor,Cancelled
SO_100427,CUST_0448,PROD_0018,2024-11-27,312,201864,Distributor,Pending
SO_100428,CUST_0175,PROD_0119,2024-09-20,459,228582,Direct,Completed
SO_100429,CUST_0422,PROD_0072,2024-06-18,145,130645,Online,Pending
SO_100430,CUST_0248,PROD_0107,2024-02-28,108,64584,Direct,Pending
SO_100431,CUST_0190,PROD_0217,2024-10-24,191,49660,Distributor,Pending
SO_100432,CUST_0413,PROD_0176,2024-01-01,312,68016,Direct,Completed
SO_100433,CUST_0146,PROD_0252,2024-08-22,117,20592,Direct,Cancelled
SO_100434,CUST_0064,PROD_0035,2024-02-28,482,327278,Online,Cancelled
SO_100435,CUST_0217,PROD_0071,2024-02-25,245,216335,Distributor,Pending
SO_100436,CUST_0331,PROD_0121,2024-10-29,250,64750,Online,Completed
SO_100437,CUST_0114,PROD_0089,2024-12-16,366,199104,Online,Completed
SO_100438,CUST_0241,PROD_0251,2024-10-06,345,131100,Online,Cancelled
SO_100439,CUST_0345,PROD_0072,2024-08-13,14,6804,Distributor,Pending
SO_100440,CUST_0377,PROD_0180,2024-03-08,292,63656,Online,Cancelled
SO_100441,CUST_0055,PROD_0244,2024-09-08,139,113702,Distributor,Completed
SO_100442,CUST_0491,PROD_0294,2024-01-29,133,128478,Distributor,Completed
SO_100443,CUST_0243,PROD_0145,2024-03-25,191,46795,Online,Cancelled
SO_100444,CUST_0391,PROD_0065,2024-05-23,366,339282,Distributor,Completed
SO_100445,CUST_0205,PROD_0120,2024-09-29,346,275416,Online,Completed
SO_100446,CUST_0343,PROD_0212,2024-07-28,204,182376,Direct,Pending
SO_100447,CUST_0200,PROD_0050,2024-12-26,339,153567,Direct,Completed
SO_100448,CUST_0190,PROD_0225,2024-12-02,381,325755,Distributor,Cancelled
SO_100449,CUST_0393,PROD_0181,2024-07-21,103,44599,Online,Cancelled
SO_100450,CUST_0125,PROD_0213,2024-12-10,406,326830,Distributor,Completed
SO_100451,CUST_0287,PROD_0054,2024-11-05,94,77080,Online,Cancelled
SO_100452,CUST_0266,PROD_0172,2024-11-21,375,199875,Distributor,Pending
SO_100453,CUST_0262,PROD_0210,2024-11-24,312,203736,Direct,Pending
SO_100454,CUST_0434,PROD_0248,2024-07-01,470,226540,Online,Completed
SO_100455,CUST_0375,PROD_0102,2024-08-25,493,77894,Distributor,Cancelled
SO_100456,CUST_0472,PROD_0028,2024-08-18,108,19116,Direct,Completed
SO_100457,CUST_0157,PROD_0254,2024-10-26,327,272064,Direct,Pending
SO_100458,CUST_0382,PROD_0102,2024-12-16,362,359466,Online,Completed
SO_100459,CUST_0130,PROD_0218,2024-04-29,472,219952,Online,Completed
SO_100460,CUST_0076,PROD_0051,2024-06-08,331,289294,Online,Cancelled
SO_100461,CUST_0001,PROD_0140,2024-12-04,267,45924,Online,Pending
SO_100462,CUST_0205,PROD_0269,2024-03-28,346,269188,Online,Cancelled
SO_100463,CUST_0087,PROD_0180,2024-12-19,257,155228,Distributor,Cancelled
SO_100464,CUST_0406,PROD_0130,2024-08-12,95,83885,Direct,Cancelled
SO_100465,CUST_0264,PROD_0192,2024-03-16,319,75603,Direct,Cancelled
SO_100466,CUST_0343,PROD_0191,2024-06-27,357,67830,Online,Pending
SO_100467,CUST_0044,PROD_0065,2024-07-04,399,197106,Online,Pending
SO_100468,CUST_0460,PROD_0196,2024-08-24,209,136686,Distributor,Pending
SO_100469,CUST_0492,PROD_0262,2024-10-15,172,151532,Direct,Completed
SO_100470,CUST_0254,PROD_0240,2024-12-22,66,20526,Distributor,Cancelled
SO_100471,CUST_0489,PROD_0020,2024-07-18,139,126768,Direct,Pending
SO_100472,CUST_0084,PROD_0285,2024-10-28,307,95170,Direct,Cancelled
SO_100473,CUST_0152,PROD_0224,2024-03-31,227,60155,Online,Completed
SO_100474,CUST_0476,PROD_0112,2024-11-29,332,80012,Distributor,Completed
SO_100475,CUST_0042,PROD_0167,2024-01-13,317,228557,Online,Completed
SO_100476,CUST_0207,PROD_0214,2024-10-10,488,117608,Online,Completed
SO_100477,CUST_0345,PROD_0141,2024-09-13,51,19686,Online,Cancelled
SO_100478,CUST_0080,PROD_0185,2024-06-01,357,221697,Distributor,Pending
SO_100479,CUST_0057,PROD_0011,2024-10-17,303,183618,Online,Cancelled
SO_100480,CUST_0205,PROD_0003,2024-05-19,133,16492,Direct,Cancelled
SO_100481,CUST_0299,PROD_0073,2024-06-16,95,80370,Online,Cancelled
SO_100482,CUST_0066,PROD_0051,2024-10-26,295,138650,Online,Pending
SO_100483,CUST_0301,PROD_0071,2024-07-21,260,256880,Distributor,Completed
SO_100484,CUST_0301,PROD_0052,2024-10-19,189,153468,Distributor,Completed
SO_100485,CUST_0278,PROD_0003,2024-04-05,326,165282,Direct,Cancelled
SO_100486,CUST_0141,PROD_0158,2024-04-13,145,35380,Online,Completed
SO_100487,CUST_0401,PROD_0172,2024-02-08,330,68640,Distributor,Pending
SO_100488,CUST_0420,PROD_0089,2024-10-11,131,45064,Online,Completed
SO_100489,CUST_0246,PROD_0252,2024-12-11,12,4896,Direct,Completed
SO_100490,CUST_0045,PROD_0002,2024-08-30,418,370348,Distributor,Pending
SO_100491,CUST_0032,PROD_0124,2024-12-21,490,359170,Direct,Cancelled
SO_100492,CUST_0377,PROD_0229,2024-06-23,381,134874,Direct,Pending
SO_100493,CUST_0331,PROD_0127,2024-10-20,342,209988,Online,Completed
SO_100494,CUST_0218,PROD_0001,2024-04-07,245,29400,Online,Pending
SO_100495,CUST_0283,PROD_0265,2024-03-31,349,62820,Distributor,Pending
SO_100496,CUST_0272,PROD_0012,2024-11-15,354,336300,Distributor,Completed
SO_100497,CUST_0079,PROD_0179,2024-11-11,480,111360,Distributor,Cancelled
SO_100498,CUST_0327,PROD_0101,2024-07-06,259,82621,Direct,Pending
SO_100499,CUST_0329,PROD_0105,2024-07-31,389,105808,Direct,Completed
SO_100500,CUST_0139,PROD_0165,2024-12-11,95,79800,Online,Cancelled
SO_100501,CUST_0107,PROD_0274,2024-07-11,203,196707,Distributor,Completed
SO_100502,CUST_0062,PROD_0253,2024-04-02,437,97014,Distributor,Completed
SO_100503,CUST_0021,PROD_0251,2024-10-28,266,81928,Distributor,Cancelled
SO_100504,CUST_0362,PROD_0059,2024-05-06,499,167165,Direct,Pending
SO_100505,CUST_0187,PROD_0222,2024-05-28,435,410640,Distributor,Pending
SO_100506,CUST_0299,PROD_0010,2024-01-21,469,202139,Direct,Pending
SO_100507,CUST_0077,PROD_0184,2024-03-10,392,323008,Online,Cancelled
SO_100508,CUST_0023,PROD_0203,2024-11-28,259,199689,Online,Cancelled
SO_100509,CUST_0463,PROD_0112,2024-01-17,318,295740,Direct,Completed
SO_100510,CUST_0251,PROD_0167,2024-09-18,329,139167,Direct,Pending
SO_100511,CUST_0096,PROD_0247,2024-09-03,27,7398,Online,Completed
SO_100512,CUST_0417,PROD_0184,2024-11-01,379,156527,Direct,Pending
SO_100513,CUST_0335,PROD_0138,2024-05-14,107,54891,Distributor,Completed
SO_100514,CUST_0283,PROD_0121,2024-08-25,358,313966,Distributor,Pending
SO_100515,CUST_0281,PROD_0052,2024-04-02,170,156910,Direct,Completed
SO_100516,CUST_0065,PROD_0050,2024-01-23,492,311436,Online,Completed
SO_100517,CUST_0232,PROD_0204,2024-11-03,72,21312,Online,Cancelled
SO_100518,CUST_0292,PROD_0263,2024-09-12,36,31284,Distributor,Completed
SO_100519,CUST_0411,PROD_0269,2024-02-29,323,175712,Distributor,Pending
SO_100520,CUST_0362,PROD_0274,2024-05-02,441,175959,Online,Cancelled
SO_100521,CUST_0423,PROD_0011,2024-12-29,324,259200,Direct,Completed
SO_100522,CUST_0429,PROD_0012,2024-12-02,404,75952,Distributor,Completed
SO_100523,CUST_0045,PROD_0051,2024-01-23,51,21624,Online,Pending
SO_100524,CUST_0421,PROD_0007,2024-02-10,397,357697,Online,Cancelled
SO_100525,CUST_0210,PROD_0215,2024-03-02,309,184164,Online,Pending
SO_100526,CUST_0394,PROD_0297,2024-10-26,67,64052,Online,Completed
SO_100527,CUST_0162,PROD_0149,2024-03-11,347,61419,Direct,Cancelled
SO_100528,CUST_0125,PROD_0166,2024-07-03,164,56252,Distributor,Pending
SO_100529,CUST_0407,PROD_0069,2024-04-08,50,13050,Direct,Completed
SO_100530,CUST_0086,PROD_0092,2024-05-19,349,315496,Online,Pending
SO_100531,CUST_0160,PROD_0014,2024-12-12,52,39156,Direct,Cancelled
SO_100532,CUST_0356,PROD_0015,2024-03-01,286,222222,Online,Cancelled
SO_100533,CUST_0498,PROD_0180,2024-09-12,406,266742,Distributor,Pending
SO_100534,CUST_0397,PROD_0047,2024-11-24,445,117035,Distributor,Cancelled
SO_100535,CUST_0007,PROD_0053,2024-03-09,409,365646,Distributor,Pending
SO_100536,CUST_0249,PROD_0205,2024-08-07,166,132468,Distributor,Completed
SO_100537,CUST_0416,PROD_0242,2024-06-10,182,25844,Online,Cancelled
SO_100538,CUST_0064,PROD_0008,2024-07-26,178,25276,Distributor,Cancelled
SO_100539,CUST_0185,PROD_0260,2024-07-23,254,38354,Online,Cancelled
SO_100540,CUST_0353,PROD_0137,2024-12-08,301,245014,Online,Cancelled
SO_100541,CUST_0037,PROD_0256,2024-10-12,176,90816,Online,Completed
SO_100542,CUST_0191,PROD_0004,2024-10-13,211,102757,Distributor,Pending
SO_100543,CUST_0428,PROD_0106,2024-11-22,435,367575,Distributor,Cancelled
SO_100544,CUST_0163,PROD_0123,2024-01-14,64,23424,Distributor,Cancelled
SO_100545,CUST_0121,PROD_0086,2024-03-02,209,83391,Online,Cancelled
SO_100546,CUST_0324,PROD_0197,2024-02-11,302,195696,Online,Completed
SO_100547,CUST_0382,PROD_0196,2024-10-07,401,175638,Online,Cancelled
SO_100548,CUST_0126,PROD_0218,2024-04-03,163,44010,Direct,Cancelled
SO_100549,CUST_0204,PROD_0058,2024-03-14,424,405768,Distributor,Completed
SO_100550,CUST_0122,PROD_0149,2024-04-26,377,332514,Online,Cancelled
SO_100551,CUST_0083,PROD_0007,2024-02-01,66,58278,Online,Completed
SO_100552,CUST_0131,PROD_0172,2024-10-10,443,336237,Online,Cancelled
SO_100553,CUST_0095,PROD_0281,2024-02-18,234,141102,Direct,Pending
SO_100554,CUST_0341,PROD_0075,2024-10-18,77,11781,Distributor,Completed
SO_100555,CUST_0131,PROD_0078,2024-11-18,254,213106,Distributor,Pending
SO_100556,CUST_0078,PROD_0272,2024-04-27,118,63484,Direct,Completed
SO_100557,CUST_0390,PROD_0154,2024-02-03,70,31710,Distributor,Pending
SO_100558,CUST_0110,PROD_0114,2024-09-12,167,146960,Distributor,Pending
SO_100559,CUST_0410,PROD_0060,2024-07-08,202,169882,Distributor,Cancelled
SO_100560,CUST_0029,PROD_0038,2024-03-27,103,86211,Direct,Cancelled
SO_100561,CUST_0013,PROD_0028,2024-03-15,332,243024,Distributor,Pending
SO_100562,CUST_0318,PROD_0027,2024-10-04,336,85344,Direct,Cancelled
SO_100563,CUST_0385,PROD_0221,2024-02-13,429,353067,Online,Pending
SO_100564,CUST_0228,PROD_0136,2024-04-11,465,332940,Direct,Completed
SO_100565,CUST_0074,PROD_0016,2024-08-12,434,212226,Direct,Completed
SO_100566,CUST_0411,PROD_0089,2024-10-14,410,254610,Direct,Pending
SO_100567,CUST_0234,PROD_0122,2024-01-15,120,19200,Online,Cancelled
SO_100568,CUST_0481,PROD_0123,2024-09-16,425,256700,Online,Pending
SO_100569,CUST_0220,PROD_0083,2024-09-04,257,238753,Online,Completed
SO_100570,CUST_0207,PROD_0287,2024-07-05,280,54880,Distributor,Completed
SO_100571,CUST_0249,PROD_0067,2024-09-04,409,55215,Direct,Completed
SO_100572,CUST_0170,PROD_0079,2024-08-05,467,163450,Direct,Completed
SO_100573,CUST_0146,PROD_0286,2024-07-23,267,213066,Distributor,Pending
SO_100574,CUST_0436,PROD_0102,2024-09-27,232,193720,Distributor,Completed
SO_100575,CUST_0355,PROD_0283,2024-12-09,51,32589,Direct,Cancelled
SO_100576,CUST_0357,PROD_0034,2024-05-10,301,83377,Online,Pending
SO_100577,CUST_0081,PROD_0097,2024-06-21,438,144978,Online,Cancelled
SO_100578,CUST_0357,PROD_0101,2024-10-02,170,65450,Distributor,Pending
SO_100579,CUST_0430,PROD_0048,2024-12-30,386,47864,Online,Pending
SO_100580,CUST_0256,PROD_0056,2024-01-08,409,292435,Online,Pending
SO_100581,CUST_0357,PROD_0097,2024-02-24,31,19220,Online,Completed
SO_100582,CUST_0274,PROD_0093,2024-07-15,200,88400,Distributor,Completed
SO_100583,CUST_0273,PROD_0269,2024-06-04,336,52080,Online,Cancelled
SO_100584,CUST_0496,PROD_0254,2024-08-07,78,43134,Online,Cancelled
SO_100585,CUST_0324,PROD_0290,2024-05-12,454,381360,Online,Cancelled
SO_100586,CUST_0386,PROD_0222,2024-12-26,122,12322,Online,Pending
SO_100587,CUST_0095,PROD_0148,2024-04-18,48,8448,Distributor,Pending
SO_100588,CUST_0122,PROD_0001,2024-06-05,124,45012,Direct,Cancelled
SO_100589,CUST_0339,PROD_0143,2024-03-29,203,44254,Online,Completed
SO_100590,CUST_0323,PROD_0061,2024-09-26,175,141750,Distributor,Pending
SO_100591,CUST_0467,PROD_0289,2024-05-12,56,48888,Online,Pending
SO_100592,CUST_0105,PROD_0186,2024-09-11,295,166380,Online,Completed
SO_100593,CUST_0343,PROD_0280,2024-05-12,99,28611,Online,Cancelled
SO_100594,CUST_0268,PROD_0256,2024-11-30,138,49818,Online,Pending
SO_100595,CUST_0310,PROD_0131,2024-01-06,81,62694,Distributor,Completed
SO_100596,CUST_0053,PROD_0013,2024-05-13,225,113850,Direct,Cancelled
SO_100597,CUST_0490,PROD_0048,2024-01-01,239,124041,Distributor,Pending
SO_100598,CUST_0395,PROD_0266,2024-01-18,123,101721,Online,Pending
SO_100599,CUST_0025,PROD_0155,2024-02-10,152,68400,Online,Pending
SO_100600,CUST_0114,PROD_0015,2024-01-14,115,18630,Distributor,Pending
SO_100601,CUST_0354,PROD_0271,2024-06-10,316,176012,Online,Completed
SO_100602,CUST_0246,PROD_0221,2024-04-23,234,185796,Distributor,Completed
SO_100603,CUST_0054,PROD_0188,2024-02-15,493,277559,Online,Pending
SO_100604,CUST_0479,PROD_0257,2024-03-06,303,75447,Distributor,Completed
SO_100605,CUST_0389,PROD_0228,2024-06-11,374,145112,Online,Pending
SO_100606,CUST_0468,PROD_0229,2024-11-20,30,21840,Online,Cancelled
SO_100607,CUST_0288,PROD_0145,2024-01-03,283,167536,Online,Pending
SO_100608,CUST_0029,PROD_0222,2024-09-12,236,227504,Direct,Completed
SO_100609,CUST_0479,PROD_0170,2024-08-02,452,80456,Direct,Completed
SO_100610,CUST_0080,PROD_0109,2024-12-09,497,107849,Online,Completed
SO_100611,CUST_0129,PROD_0176,2024-04-27,230,86250,Distributor,Cancelled
SO_100612,CUST_0232,PROD_0271,2024-11-17,391,217787,Online,Completed
SO_100613,CUST_0122,PROD_0171,2024-01-08,64,16320,Online,Cancelled
SO_100614,CUST_0307,PROD_0068,2024-07-01,95,36195,Online,Pending
SO_100615,CUST_0036,PROD_0129,2024-10-27,394,172966,Direct,Cancelled
SO_100616,CUST_0333,PROD_0247,2024-12-20,336,80304,Distributor,Cancelled
SO_100617,CUST_0463,PROD_0040,2024-01-15,220,84480,Online,Cancelled
SO_100618,CUST_0140,PROD_0100,2024-09-27,289,146234,Online,Pending
SO_100619,CUST_0380,PROD_0237,2024-10-17,230,192740,Online,Cancelled
SO_100620,CUST_0470,PROD_0143,2024-10-27,495,303435,Online,Completed
SO_100621,CUST_0071,PROD_0188,2024-01-01,38,8816,Distributor,Cancelled
SO_100622,CUST_0158,PROD_0216,2024-02-19,318,271572,Online,Pending
SO_100623,CUST_0154,PROD_0154,2024-11-19,303,111504,Distributor,Pending
SO_100624,CUST_0331,PROD_0241,2024-09-15,195,35685,Distributor,Cancelled
SO_100625,CUST_0406,PROD_0201,2024-05-12,303,139683,Distributor,Pending
SO_100626,CUST_0433,PROD_0117,2024-08-29,169,156156,Online,Pending
SO_100627,CUST_0313,PROD_0228,2024-04-27,130,82940,Distributor,Completed
SO_100628,CUST_0408,PROD_0080,2024-11-01,268,46632,Direct,Pending
SO_100629,CUST_0078,PROD_0044,2024-09-07,181,139370,Distributor,Pending
SO_100630,CUST_0220,PROD_0216,2024-03-07,231,212289,Direct,Pending
SO_100631,CUST_0075,PROD_0222,2024-10-02,190,130340,Distributor,Cancelled
SO_100632,CUST_0342,PROD_0046,2024-08-15,359,95135,Direct,Completed
SO_100633,CUST_0047,PROD_0217,2024-12-16,244,61000,Online,Completed
SO_100634,CUST_0156,PROD_0046,2024-08-21,214,107856,Online,Completed
SO_100635,CUST_0071,PROD_0211,2024-07-03,287,135464,Direct,Cancelled
SO_100636,CUST_0481,PROD_0163,2024-04-06,288,212256,Online,Cancelled
SO_100637,CUST_0421,PROD_0055,2024-08-27,434,90706,Online,Cancelled
SO_100638,CUST_0253,PROD_0183,2024-11-03,278,92852,Online,Completed
SO_100639,CUST_0256,PROD_0176,2024-08-21,478,302096,Distributor,Cancelled
SO_100640,CUST_0301,PROD_0130,2024-03-25,162,95256,Direct,Pending
SO_100641,CUST_0107,PROD_0027,2024-11-26,285,181545,Direct,Cancelled
SO_100642,CUST_0033,PROD_0234,2024-06-07,86,34142,Distributor,Cancelled
SO_100643,CUST_0329,PROD_0025,2024-02-29,493,334747,Direct,Cancelled
SO_100644,CUST_0200,PROD_0106,2024-04-10,431,329284,Distributor,Pending
SO_100645,CUST_0103,PROD_0127,2024-02-12,114,102144,Direct,Completed
SO_100646,CUST_0261,PROD_0002,2024-11-10,481,361712,Online,Cancelled
SO_100647,CUST_0492,PROD_0272,2024-08-21,253,236555,Distributor,Completed
