Shipment_ID,Sales_Order_ID,Warehouse_ID,Transport_Mode,Dispatch_Date,Delivery_Date,SLA_Days,Actual_Days,Delivery_Status,Distance_KM,Total_Shipping_Cost,Revenue,Profit
SHP_100222,SO_104217,WH_03,Air,20-09-2024,2024/09/28,4,8.0,Delayed,3123,7923.76,28026,20102.24
SHP_100223,SO_103905,WH_09,Rail,10-09-2024,2024/09/18,6,8.0,Delayed,3023,3281.03,9434,6152.97
SHP_100224,SO_107003,WH_06,Air,04-02-2024,2024/02/10,6,6.0,On Time,1940,6176.78,26952,20775.22
SHP_100225,SO_106112,WH_02,Rail,18-01-2024,2024/01/24,7,6.0,On Time,2402,13047.16,46537,33489.84
SHP_100226,SO_107639,WH_08,Air,28-04-2024,2024/05/06,4,8.0,Delayed,3942,9997.77,33987,23989.23
SHP_100227,SO_109643,WH_11,Air,12-10-2024,2024/10/20,7,8.0,Delayed,2425,3055.78,8525,5469.22
SHP_100228,SO_109679,WH_08,Air,21-03-2024,2024/03/30,5,9.0,Delayed,4580,12409.44,37654,25244.56
SHP_100229,SO_103700,WH_14,Sea,05-02-2024,2024/02/07,4,2.0,On Time,4603,10606.55,42741,32134.45
SHP_100230,SO_109208,WH_01,Air,24-11-2024,2024/12/03,4,9.0,Delayed,3876,14099.88,40260,26160.12
SHP_100231,SO_109305,WH_06,Sea,04-09-2024,2024/09/09,3,5.0,Delayed,1078,5891.55,25170,19278.45
SHP_100232,SO_104822,WH_04,Rail,15-11-2024,2024/11/24,3,9.0,Delayed,4078,1698.51,5461,3762.49
SHP_100233,SO_104982,WH_08,Rail,22-02-2024,2024/02/28,5,6.0,Delayed,2692,4736.5,12082,7345.5
SHP_100234,SO_106945,WH_13,Road,01-05-2024,2024/05/05,4,4.0,On Time,2482,7851.8,25343,17491.2
SHP_100235,SO_100238,WH_07,Air,14-08-2024,2024/08/22,5,8.0,Delayed,886,5000.28,18069,13068.72
SHP_100236,SO_107119,WH_12,Sea,27-04-2024,2024/04/29,7,2.0,On Time,349,3405.28,12108,8702.72
SHP_100237,SO_101054,WH_04,Rail,01-05-2024,2024/05/10,7,9.0,Delayed,1557,5933.68,14880,8946.32
SHP_100238,SO_102433,WH_07,Road,11-04-2024,2024/04/19,5,8.0,Delayed,4065,6993.85,28862,21868.15
SHP_100239,SO_103461,WH_14,Road,19-11-2024,2024/11/26,3,7.0,Delayed,1083,6479.74,23989,17509.26
SHP_100240,SO_107252,WH_07,Sea,09-05-2024,2024/05/15,4,6.0,Delayed,4402,2104.7,6529,4424.3
SHP_100241,SO_104177,WH_08,Air,29-10-2024,2024/11/05,5,7.0,Delayed,1710,12410.6,31676,19265.4
SHP_100242,SO_107618,WH_14,Air,18-06-2024,2024/06/26,3,8.0,Delayed,3687,12231.82,40724,28492.18
SHP_100243,SO_108385,WH_06,Air,26-06-2024,2024/07/04,6,8.0,Delayed,2244,8712.08,30500,21787.92
SHP_100244,SO_108453,WH_11,Air,04-07-2024,2024/07/11,7,7.0,On Time,1364,5629.56,20302,14672.44
SHP_100245,SO_108985,WH_02,Sea,13-11-2024,2024/11/21,6,8.0,Delayed,4877,5741.73,14502,8760.27
SHP_100246,SO_103864,WH_02,Road,13-04-2024,2024/04/20,6,7.0,Delayed,4517,13230.69,37511,24280.31
SHP_100247,SO_101458,WH_09,Road,10-10-2024,2024/10/16,5,6.0,Delayed,786,6235.18,17859,11623.82
SHP_100248,SO_103980,WH_05,Air,26-11-2024,2024/12/01,4,5.0,Delayed,4740,13105.91,43162,30056.09
SHP_100249,SO_109282,WH_10,Sea,28-05-2024,2024/06/01,7,4.0,On Time,1881,6836.19,18083,11246.81
SHP_100250,SO_105261,WH_09,Air,09-07-2024,2024/07/19,6,10.0,Delayed,2361,11509.2,48853,37343.8
SHP_100251,SO_102906,WH_02,Road,25-12-2024,2024/12/31,7,6.0,On Time,3790,6586.88,19672,13085.12
SHP_100252,SO_101046,WH_15,Sea,02-06-2024,2024/06/11,5,9.0,Delayed,3504,16705.41,47391,30685.59
SHP_100253,SO_101576,WH_04,Rail,10-05-2024,2024/05/15,7,5.0,On Time,1464,-14550.54,49207,63757.54
SHP_100254,SO_100088,WH_02,Road,03-10-2024,2024/10/06,7,3.0,On Time,2416,4736.26,15938,11201.74
SHP_100255,SO_100486,WH_14,Rail,26-02-2024,2024/03/04,3,7.0,Delayed,1334,9545.57,45194,35648.43
SHP_100256,SO_107661,WH_02,Air,02-08-2024,2024/08/11,5,9.0,Delayed,3652,14426.77,43686,29259.23
SHP_100257,SO_106084,WH_08,Air,19-03-2024,2024/03/26,5,7.0,Delayed,1644,-7473.8,35527,43000.8
SHP_100258,SO_105647,WH_06,Road,08-09-2024,2024/09/18,6,10.0,Delayed,856,5430.73,25136,19705.27
SHP_100259,SO_109651,WH_09,Rail,03-12-2024,2024/12/07,3,4.0,Delayed,1275,11348.04,30814,19465.96
SHP_100260,SO_105969,WH_07,Air,12-05-2024,2024/05/21,7,9.0,Delayed,276,8265.09,40992,32726.91
SHP_100261,SO_102518,WH_05,Road,04-04-2024,2024/04/07,5,3.0,On Time,3587,15115.43,42679,27563.57
SHP_100262,SO_108512,WH_14,Rail,05-11-2024,2024/11/09,3,4.0,Delayed,1998,6856.74,25464,18607.26
SHP_100263,SO_101121,WH_02,Road,31-03-2024,2024/04/05,5,5.0,On Time,3673,6086.75,27108,21021.25
SHP_100264,SO_102661,WH_12,Sea,31-05-2024,2024/06/08,7,8.0,Delayed,3766,5803.42,25839,20035.58
SHP_100265,SO_104380,WH_03,Sea,15-05-2024,2024/05/17,6,2.0,On Time,4844,5053.41,12661,7607.59
SHP_100266,SO_109261,WH_06,Air,15-05-2024,2024/05/18,7,3.0,On Time,2301,17217.82,45900,28682.18
SHP_100267,SO_102113,WH_13,Road,06-12-2024,2024/12/08,5,2.0,On Time,2375,1889.03,5735,3845.97
SHP_100268,SO_101907,WH_13,Sea,20-07-2024,2024/07/24,6,4.0,On Time,4849,2715.65,10235,7519.35
SHP_100269,SO_109125,WH_03,Rail,18-11-2024,2024/11/27,6,9.0,Delayed,2097,10661.36,42005,31343.64
SHP_100270,SO_103405,WH_02,Sea,05-02-2024,2024/02/10,7,5.0,On Time,2228,12222.49,35183,22960.51
SHP_100271,SO_103391,WH_14,Air,20-04-2024,2024/04/22,4,2.0,On Time,3811,5577.15,14192,8614.85
SHP_100272,SO_105171,WH_01,Road,07-03-2024,2024/03/10,6,3.0,On Time,1567,1900.46,6644,4743.54
SHP_100273,SO_106197,WH_08,Air,05-10-2024,2024/10/13,5,8.0,Delayed,4473,3330.72,9944,6613.28
SHP_100274,SO_107416,WH_01,Air,03-05-2024,2024/05/11,6,8.0,Delayed,620,12064.36,31388,19323.64
SHP_100275,SO_104601,WH_09,Air,13-09-2024,2024/09/19,3,6.0,Delayed,2297,-9934.2,26582,36516.2
SHP_100276,SO_108653,WH_14,Road,22-02-2024,2024/03/01,5,8.0,Delayed,1496,13924.7,36154,22229.3
SHP_100277,SO_106379,WH_14,Road,06-03-2024,2024/03/11,3,5.0,Delayed,2321,5526.42,17604,12077.58
SHP_100278,SO_106490,WH_06,Road,21-01-2024,2024/01/29,3,8.0,Delayed,4537,8948.81,37767,28818.19
SHP_100279,SO_105764,WH_15,Sea,07-08-2024,2024/08/16,5,9.0,Delayed,1408,14345.21,47796,33450.79
SHP_100280,SO_102404,WH_06,Rail,08-01-2024,2024/01/11,3,3.0,On Time,4075,2862.34,11259,8396.66
SHP_100281,SO_100263,WH_01,Rail,23-02-2024,2024/03/04,3,10.0,Delayed,2452,5910.07,18091,12180.93
SHP_100282,SO_109886,WH_14,Road,19-01-2024,2024/01/29,4,10.0,Delayed,4206,6846.73,29166,22319.27
SHP_100283,SO_102864,WH_12,Road,13-08-2024,2024/08/23,6,10.0,Delayed,2711,10393.55,36040,25646.45
SHP_100284,SO_102252,WH_12,Rail,15-02-2024,2024/02/19,4,4.0,On Time,2175,5598.44,17779,12180.56
SHP_100285,SO_109006,WH_05,Sea,18-02-2024,2024/02/25,7,7.0,On Time,1098,13106.97,34496,21389.03
SHP_100286,SO_103221,WH_06,Road,21-12-2024,2024/12/30,4,9.0,Delayed,3623,13800.37,40904,27103.63
SHP_100287,SO_101014,WH_01,Air,16-01-2024,2024/01/24,4,8.0,Delayed,3930,13916.15,40858,26941.85
SHP_100288,SO_100180,WH_11,Rail,08-02-2024,2024/02/16,4,8.0,Delayed,4400,-9531.6,28692,38223.6
SHP_100289,SO_102866,WH_08,Road,30-01-2024,2024/02/05,4,6.0,Delayed,2681,3364.49,14371,11006.51
SHP_100290,SO_109824,WH_14,Sea,05-05-2024,2024/05/12,6,7.0,Delayed,1622,11106.09,45998,34891.91
SHP_100291,SO_106275,WH_14,Sea,23-10-2024,2024/10/26,7,3.0,On Time,2227,5091.14,14707,9615.86
SHP_100292,SO_107302,WH_14,Air,21-05-2024,2024/05/30,3,9.0,Delayed,1001,16407.64,47273,30865.36
SHP_100293,SO_104067,WH_14,Air,24-04-2024,2024/05/04,3,10.0,Delayed,1640,2976.38,8174,5197.62
SHP_100294,SO_101655,WH_04,Sea,10-05-2024,2024/05/12,3,2.0,On Time,418,5424.32,18634,13209.68
SHP_100295,SO_109023,WH_07,Rail,17-06-2024,2024/06/25,4,8.0,Delayed,863,7192.49,27370,20177.51
SHP_100296,SO_101486,WH_15,Road,08-12-2024,2024/12/10,5,2.0,On Time,283,9819.4,25641,15821.6
SHP_100297,SO_100080,WH_14,Sea,26-06-2024,2024/06/30,4,4.0,On Time,1154,10873.64,28227,17353.36
SHP_100298,SO_101550,WH_06,Air,25-11-2024,2024/11/28,5,3.0,On Time,2950,5376.81,19433,14056.19
SHP_100299,SO_106204,WH_06,Road,22-04-2024,2024/04/29,4,7.0,Delayed,3676,5093.98,23940,18846.02
SHP_100300,SO_105065,WH_15,Road,14-02-2024,2024/02/21,4,7.0,Delayed,655,12467.0,32818,20351.0
SHP_100301,SO_107999,WH_03,Road,12-06-2024,2024/06/17,6,5.0,On Time,3218,7924.0,32974,25050.0
SHP_100302,SO_100985,WH_04,Road,01-01-2024,2024/01/04,7,3.0,On Time,820,19466.56,49481,30014.44
SHP_100303,SO_103599,WH_14,Air,02-04-2024,2024/04/09,4,7.0,Delayed,1857,7318.98,34293,26974.02
SHP_100304,SO_105864,WH_14,Rail,10-02-2024,2024/02/13,4,3.0,On Time,2206,7190.96,30477,23286.04
SHP_100305,SO_102523,WH_10,Rail,13-06-2024,2024/06/21,5,8.0,Delayed,2915,9302.76,41988,32685.24
SHP_100306,SO_109694,WH_14,Sea,26-09-2024,2024/09/28,4,2.0,On Time,3375,3471.24,12441,8969.76
SHP_100307,SO_105205,WH_01,Air,22-09-2024,2024/09/26,5,4.0,On Time,2657,10649.05,33969,23319.95
SHP_100308,SO_107412,WH_05,Sea,13-05-2024,2024/05/15,6,2.0,On Time,4430,1757.96,5153,3395.04
SHP_100309,SO_107523,WH_03,Sea,14-08-2024,2024/08/24,6,10.0,Delayed,4722,10491.64,49803,39311.36
SHP_100310,SO_103942,WH_01,Air,10-02-2024,2024/02/18,6,8.0,Delayed,3008,2371.96,9458,7086.04
SHP_100311,SO_109963,WH_05,Sea,21-07-2024,2024/07/29,3,8.0,Delayed,3771,7542.32,18917,11374.68
SHP_100312,SO_100324,WH_10,Air,24-05-2024,2024/06/02,3,9.0,Delayed,4505,7356.82,29334,21977.18
SHP_100313,SO_102130,WH_14,Rail,06-02-2024,2024/02/10,7,4.0,On Time,3187,3366.5,10946,7579.5
SHP_100314,SO_100032,WH_09,Air,15-02-2024,2024/02/19,5,4.0,On Time,2956,16876.68,47619,30742.32
SHP_100315,SO_104080,WH_04,Rail,06-10-2024,2024/10/13,7,7.0,On Time,2104,2544.44,11592,9047.56
SHP_100316,SO_103697,WH_02,Rail,20-10-2024,2024/10/26,7,6.0,On Time,2404,6585.49,22277,15691.51
SHP_100317,SO_106830,WH_08,Air,15-03-2024,2024/03/23,3,8.0,Delayed,396,3134.15,10468,7333.85
SHP_100318,SO_108109,WH_15,Rail,14-01-2024,2024/01/18,4,4.0,On Time,4352,6540.35,27497,20956.65
SHP_100319,SO_107594,WH_08,Road,01-06-2024,2024/06/11,3,10.0,Delayed,4560,10449.51,29282,18832.49
SHP_100320,SO_103949,WH_07,Road,01-06-2024,2024/06/09,7,8.0,Delayed,4148,15811.56,40970,25158.44
SHP_100321,SO_106529,WH_09,Air,14-05-2024,2024/05/21,4,7.0,Delayed,2660,2226.96,6353,4126.04
SHP_100322,SO_101605,WH_06,Air,09-02-2024,2024/02/18,3,9.0,Delayed,1117,3382.25,9347,5964.75
SHP_100323,SO_101148,WH_08,Sea,05-06-2024,2024/06/08,6,3.0,On Time,381,9361.89,26308,16946.11
SHP_100324,SO_107389,WH_10,Sea,31-10-2024,2024/11/02,6,2.0,On Time,3594,13599.7,35372,21772.3
SHP_100325,SO_107287,WH_13,Road,18-12-2024,2024/12/27,6,9.0,Delayed,4156,2976.28,9667,6690.72
SHP_100326,SO_108631,WH_11,Air,25-07-2024,2024/07/29,5,4.0,On Time,4576,5037.19,17043,12005.81
SHP_100327,SO_104680,WH_11,Road,26-09-2024,2024/09/29,3,3.0,On Time,1598,3419.06,11785,8365.94
SHP_100328,SO_108250,WH_03,Road,18-03-2024,2024/03/22,4,4.0,On Time,785,7260.7,24895,17634.3
SHP_100329,SO_108910,WH_07,Road,24-03-2024,2024/03/30,3,6.0,Delayed,3116,15102.41,45006,29903.59
SHP_100330,SO_109342,WH_15,Road,15-06-2024,2024/06/18,3,3.0,On Time,3146,3378.08,15615,12236.92
SHP_100331,SO_102206,WH_01,Sea,14-04-2024,2024/04/20,3,6.0,Delayed,4474,5180.18,23762,18581.82
SHP_100332,SO_104161,WH_10,Road,31-10-2024,2024/11/07,3,7.0,Delayed,479,16167.52,44451,28283.48
SHP_100333,SO_103849,WH_01,Road,02-09-2024,2024/09/08,6,6.0,On Time,3528,8302.75,32361,24058.25
SHP_100334,SO_103516,WH_03,Sea,06-05-2024,2024/05/11,4,5.0,Delayed,4650,7114.6,19708,12593.4
SHP_100335,SO_108928,WH_01,Road,10-01-2024,2024/01/13,5,3.0,On Time,2840,2919.93,14250,11330.07
SHP_100336,SO_105452,WH_02,Sea,17-12-2024,2024/12/24,3,7.0,Delayed,2091,5788.34,27124,21335.66
SHP_100337,SO_109000,WH_07,Sea,27-06-2024,2024/07/02,7,5.0,On Time,2647,7383.76,21675,14291.24
SHP_100338,SO_107102,WH_13,Road,26-08-2024,2024/08/31,6,5.0,On Time,1754,2408.03,9840,7431.97
SHP_100339,SO_108462,WH_03,Sea,05-04-2024,2024/04/11,7,6.0,On Time,3060,6052.6,25038,18985.4
SHP_100340,SO_108264,WH_05,Sea,07-03-2024,2024/03/12,5,5.0,On Time,913,11719.37,38962,27242.63
SHP_100341,SO_109277,WH_08,Rail,24-02-2024,2024/02/28,6,4.0,On Time,2886,2328.68,6166,3837.32
SHP_100342,SO_103060,WH_12,Rail,16-10-2024,2024/10/19,6,3.0,On Time,625,13006.88,42583,29576.12
SHP_100343,SO_106326,WH_12,Rail,04-12-2024,2024/12/07,7,3.0,On Time,1911,6303.23,25931,19627.77
SHP_100344,SO_103548,WH_13,Air,25-07-2024,2024/07/31,3,6.0,Delayed,1480,14261.24,36889,22627.76
SHP_100345,SO_104389,WH_05,Road,22-08-2024,2024/09/01,6,10.0,Delayed,3143,13074.79,37350,24275.21
SHP_100346,SO_103162,WH_03,Sea,28-04-2024,2024/05/02,5,4.0,On Time,1339,2355.99,5919,3563.01
SHP_100347,SO_107461,WH_08,Air,06-06-2024,2024/06/14,3,8.0,Delayed,1623,6934.69,22401,15466.31
SHP_100348,SO_100293,WH_07,Road,11-03-2024,2024/03/13,3,2.0,On Time,2681,10524.07,43679,33154.93
SHP_100349,SO_102705,WH_05,Rail,13-03-2024,2024/03/15,6,2.0,On Time,1233,6042.68,28883,22840.32
SHP_100350,SO_103943,WH_03,Air,16-10-2024,2024/10/18,6,2.0,On Time,2503,11640.18,30983,19342.82
SHP_100351,SO_101858,WH_05,Road,19-10-2024,2024/10/25,6,6.0,On Time,2852,11326.85,42619,31292.15
SHP_100352,SO_102309,WH_02,Rail,18-03-2024,2024/03/22,3,4.0,Delayed,2071,10436.61,32559,22122.39
SHP_100353,SO_109133,WH_08,Rail,22-02-2024,2024/02/27,4,5.0,Delayed,1377,9278.27,26660,17381.73
SHP_100354,SO_107032,WH_10,Rail,21-12-2024,2024/12/27,5,6.0,Delayed,2346,2806.97,8889,6082.03
SHP_100355,SO_100924,WH_07,Sea,09-06-2024,2024/06/19,3,10.0,Delayed,4429,4471.36,13567,9095.64
SHP_100356,SO_102745,WH_15,Sea,28-06-2024,2024/07/02,5,4.0,On Time,3254,10528.9,43886,33357.1
SHP_100357,SO_104007,WH_11,Sea,09-07-2024,2024/07/16,3,,Delayed,1878,8281.86,23625,15343.14
SHP_100358,SO_106056,WH_02,Road,19-06-2024,2024/06/21,5,2.0,On Time,3568,1878.64,7314,5435.36
SHP_100359,SO_108171,WH_02,Air,01-12-2024,2024/12/05,5,4.0,On Time,3520,11810.9,33764,21953.1
SHP_100360,SO_108984,WH_12,Sea,13-11-2024,2024/11/17,7,4.0,On Time,811,3133.14,15375,12241.86
SHP_100361,SO_101240,WH_03,Sea,22-02-2024,2024/02/25,7,3.0,On Time,1249,9991.39,25072,15080.61
SHP_100362,SO_105359,WH_15,Sea,28-05-2024,2024/06/02,4,5.0,Delayed,1774,2264.89,8745,6480.11
SHP_100363,SO_102155,WH_01,Air,29-12-2024,2025/01/07,5,9.0,Delayed,1517,4916.24,12644,7727.76
SHP_100364,SO_108474,WH_01,Road,19-03-2024,2024/03/24,7,5.0,On Time,4845,1357.33,5139,3781.67
SHP_100365,SO_102969,WH_08,Air,07-02-2024,2024/02/11,6,4.0,On Time,623,13469.99,36163,22693.01
SHP_100366,SO_104677,WH_11,Air,28-01-2024,2024/01/30,4,2.0,On Time,4784,1860.95,8172,6311.05
SHP_100367,SO_103387,WH_08,Rail,04-02-2024,2024/02/10,6,6.0,On Time,2639,18608.91,47216,28607.09
SHP_100368,SO_105313,WH_14,Air,08-06-2024,2024/06/12,5,4.0,On Time,1136,13982.31,46415,32432.69
SHP_100369,SO_105656,WH_05,Sea,18-11-2024,2024/11/23,5,5.0,On Time,286,5176.64,25593,20416.36
SHP_100370,SO_105642,WH_09,Sea,05-09-2024,2024/09/15,5,10.0,Delayed,3526,6202.01,23866,17663.99
SHP_100371,SO_101377,WH_12,Rail,11-09-2024,2024/09/16,6,5.0,On Time,1794,14946.71,38830,23883.29
SHP_100372,SO_109416,WH_07,Rail,25-02-2024,2024/03/03,7,7.0,On Time,2327,6487.75,17540,11052.25
SHP_100373,SO_102583,WH_12,Air,10-03-2024,2024/03/17,7,7.0,On Time,4607,6432.72,23636,17203.28
SHP_100374,SO_104805,WH_03,Road,16-10-2024,2024/10/20,6,4.0,On Time,4051,11588.72,35514,23925.28
SHP_100375,SO_107013,WH_10,Rail,26-01-2024,2024/01/28,5,2.0,On Time,4304,9599.62,43997,34397.38
SHP_100376,SO_106921,WH_01,Sea,11-04-2024,2024/04/14,4,3.0,On Time,2864,2917.71,10416,7498.29
SHP_100377,SO_101740,WH_12,Sea,26-04-2024,2024/05/04,4,8.0,Delayed,4019,9584.77,40439,30854.23
SHP_100378,SO_105547,WH_02,Rail,02-12-2024,2024/12/12,6,10.0,Delayed,2227,13364.83,48298,34933.17
SHP_100379,SO_101652,WH_07,Rail,28-03-2024,2024/04/05,4,8.0,Delayed,2955,1782.33,5939,4156.67
SHP_100380,SO_101905,WH_12,Road,27-08-2024,2024/09/02,3,6.0,Delayed,1503,8904.45,29669,20764.55
SHP_100381,SO_105858,WH_01,Air,19-08-2024,2024/08/27,3,8.0,Delayed,2053,7538.02,19812,12273.98
SHP_100382,SO_108548,WH_05,Air,30-10-2024,2024/11/05,4,6.0,Delayed,3223,3432.21,11288,7855.79
SHP_100383,SO_101919,WH_13,Road,20-08-2024,2024/08/30,3,10.0,Delayed,2488,2197.58,6096,3898.42
SHP_100384,SO_109226,WH_09,Rail,03-10-2024,2024/10/08,3,5.0,Delayed,4782,4019.69,16772,12752.31
SHP_100385,SO_106892,WH_15,Road,26-04-2024,2024/05/03,3,7.0,Delayed,3036,10463.53,33733,23269.47
SHP_100386,SO_109711,WH_06,Sea,04-12-2024,2024/12/09,4,5.0,Delayed,490,9133.21,40480,31346.79
SHP_100387,SO_101325,WH_03,Air,12-09-2024,2024/09/14,3,2.0,On Time,1553,12832.12,36486,23653.88
SHP_100388,SO_101889,WH_13,Air,15-06-2024,2024/06/21,5,6.0,Delayed,3036,1863.16,5039,3175.84
SHP_100389,SO_101314,WH_05,Sea,21-12-2024,2024/12/31,5,10.0,Delayed,244,11070.36,46892,35821.64
SHP_100390,SO_102896,WH_04,Road,04-09-2024,2024/09/07,7,3.0,On Time,3493,7616.16,21218,13601.84
SHP_100391,SO_107875,WH_06,Sea,30-12-2024,2025/01/06,3,7.0,Delayed,344,12022.04,30561,18538.96
SHP_100392,SO_103767,WH_15,Rail,31-01-2024,2024/02/04,7,4.0,On Time,2996,6032.04,16923,10890.96
SHP_100393,SO_102793,WH_06,Sea,22-12-2024,2024/12/27,6,5.0,On Time,4777,6707.5,21436,14728.5
SHP_100394,SO_100919,WH_10,Sea,27-02-2024,2024/03/08,3,10.0,Delayed,3434,9115.32,29549,20433.68
SHP_100395,SO_109376,WH_04,Sea,02-09-2024,2024/09/08,7,6.0,On Time,868,10262.8,35072,24809.2
SHP_100396,SO_104638,WH_04,Sea,25-11-2024,2024/11/27,4,2.0,On Time,2538,16432.85,45262,28829.15
SHP_100397,SO_105979,WH_06,Rail,18-03-2024,2024/03/24,6,6.0,On Time,2491,12311.7,48503,36191.3
SHP_100398,SO_104240,WH_12,Road,05-01-2024,2024/01/08,6,3.0,On Time,2592,3529.76,13468,9938.24
SHP_100399,SO_101923,WH_04,Air,26-05-2024,2024/06/05,3,10.0,Delayed,2901,11661.24,41477,29815.76
SHP_100400,SO_104044,WH_01,Rail,03-04-2024,2024/04/05,4,2.0,On Time,1308,6819.05,19413,12593.95
SHP_100401,SO_107690,WH_09,Road,27-08-2024,2024/09/03,7,7.0,On Time,2385,15377.77,40036,24658.23
SHP_100402,SO_104898,WH_01,Rail,19-11-2024,2024/11/21,6,,Delayed,1454,13337.43,48020,34682.57
SHP_100403,SO_103807,WH_05,Road,09-12-2024,2024/12/14,7,5.0,On Time,2937,6278.36,25812,19533.64
SHP_100404,SO_104980,WH_02,Rail,16-02-2024,2024/02/26,4,10.0,Delayed,3311,7947.55,20872,12924.45
SHP_100405,SO_109298,WH_12,Road,23-10-2024,2024/10/28,5,5.0,On Time,1352,6742.16,18377,11634.84
SHP_100406,SO_101809,WH_11,Rail,20-08-2024,2024/08/28,4,8.0,Delayed,4292,6045.14,25458,19412.86
SHP_100407,SO_100648,WH_05,Road,13-06-2024,2024/06/19,5,6.0,Delayed,1080,12833.07,41332,28498.93
SHP_100408,SO_100687,WH_05,Rail,06-04-2024,2024/04/10,6,4.0,On Time,4891,14070.84,49818,35747.16
SHP_100409,SO_103303,WH_01,Rail,12-01-2024,2024/01/19,3,7.0,Delayed,2894,15287.09,45013,29725.91
SHP_100410,SO_103837,WH_12,Air,09-12-2024,2024/12/11,4,2.0,On Time,2663,2795.73,7292,4496.27
SHP_100411,SO_102645,WH_11,Rail,18-05-2024,2024/05/26,4,8.0,Delayed,4389,7426.94,20443,13016.06
SHP_100412,SO_101406,WH_05,Rail,03-05-2024,2024/05/13,5,10.0,Delayed,515,9660.61,24227,14566.39
SHP_100413,SO_101270,WH_12,Sea,19-03-2024,2024/03/29,4,10.0,Delayed,2167,7423.87,33642,26218.13
SHP_100414,SO_100538,WH_05,Sea,24-03-2024,2024/03/31,6,7.0,Delayed,325,12164.76,32572,20407.24
SHP_100415,SO_108221,WH_12,Rail,30-05-2024,2024/06/09,4,10.0,Delayed,758,16153.54,43040,26886.46
SHP_100416,SO_107533,WH_13,Air,07-09-2024,2024/09/09,6,2.0,On Time,1562,11492.34,49541,38048.66
SHP_100417,SO_105103,WH_13,Road,23-03-2024,2024/03/31,7,8.0,Delayed,1769,6008.13,18673,12664.87
SHP_100418,SO_104773,WH_04,Road,19-12-2024,2024/12/23,3,4.0,Delayed,1736,4761.45,20170,15408.55
SHP_100419,SO_101219,WH_05,Sea,27-04-2024,2024/05/03,7,6.0,On Time,4119,3979.06,10473,6493.94
SHP_100420,SO_109384,WH_12,Air,31-07-2024,2024/08/10,3,10.0,Delayed,3304,-13052.16,47280,60332.16
SHP_100421,SO_104498,WH_06,Rail,08-05-2024,2024/05/17,4,9.0,Delayed,1644,6282.72,29725,23442.28
SHP_100422,SO_103341,WH_10,Air,12-09-2024,2024/09/14,5,2.0,On Time,1087,10988.78,40373,29384.22
SHP_100423,SO_107133,WH_11,Road,09-11-2024,2024/11/17,4,8.0,Delayed,726,6818.84,31066,24247.16
SHP_100424,SO_101261,WH_11,Road,04-12-2024,2024/12/13,7,9.0,Delayed,935,1755.25,6356,4600.75
SHP_100425,SO_101689,WH_11,Rail,01-10-2024,2024/10/07,4,6.0,Delayed,3213,3876.92,17003,13126.08
SHP_100426,SO_109102,WH_03,Sea,16-01-2024,2024/01/24,5,8.0,Delayed,3351,11012.63,49829,38816.37
SHP_100427,SO_102142,WH_13,Sea,08-05-2024,2024/05/15,5,7.0,Delayed,3042,8996.9,30952,21955.1
SHP_100428,SO_107662,WH_15,Rail,21-05-2024,2024/05/26,5,5.0,On Time,4600,12907.98,42614,29706.02
SHP_100429,SO_104126,WH_13,Air,05-08-2024,2024/08/13,7,8.0,Delayed,2587,6488.05,21209,14720.95
SHP_100430,SO_109126,WH_12,Rail,17-12-2024,2024/12/27,3,10.0,Delayed,3331,4128.9,11443,7314.1
SHP_100431,SO_109083,WH_07,Road,07-06-2024,2024/06/11,6,4.0,On Time,2065,12090.6,40841,28750.4
SHP_100432,SO_104297,WH_06,Sea,24-01-2024,2024/02/02,5,9.0,Delayed,1603,15650.13,43010,27359.87
SHP_100433,SO_100164,WH_05,Rail,23-01-2024,2024/02/01,3,9.0,Delayed,781,13778.34,36086,22307.66
SHP_100434,SO_100869,WH_15,Air,16-07-2024,2024/07/18,4,2.0,On Time,1027,10592.14,43503,32910.86
SHP_100435,SO_105581,WH_02,Sea,12-05-2024,2024/05/16,5,4.0,On Time,2779,6412.08,19466,13053.92
SHP_100436,SO_100929,WH_08,Road,29-06-2024,2024/07/06,3,7.0,Delayed,1141,9427.22,33719,24291.78
SHP_100437,SO_104087,WH_07,Air,11-07-2024,2024/07/13,4,2.0,On Time,2476,4670.37,13769,9098.63
SHP_100438,SO_103002,WH_09,Sea,03-06-2024,2024/06/05,4,2.0,On Time,573,10557.43,30376,19818.57
SHP_100439,SO_102716,WH_06,Sea,23-03-2024,2024/03/29,6,6.0,On Time,2927,9696.1,46725,37028.9
SHP_100440,SO_105502,WH_02,Rail,02-05-2024,2024/05/06,6,4.0,On Time,624,10947.48,30222,19274.52
SHP_100441,SO_101966,WH_06,Rail,01-12-2024,2024/12/03,6,2.0,On Time,522,1634.8,6273,4638.2
SHP_100442,SO_104538,WH_07,Air,12-05-2024,2024/05/17,3,5.0,Delayed,3495,5590.89,15569,9978.11
SHP_100443,SO_100978,WH_02,Sea,04-05-2024,2024/05/06,4,2.0,On Time,886,5598.91,26341,20742.09
SHP_100444,SO_105927,WH_09,Air,14-11-2024,2024/11/16,7,2.0,On Time,4889,14433.24,43705,29271.76
SHP_100445,SO_101006,WH_12,Rail,11-12-2024,2024/12/21,7,10.0,Delayed,1891,11966.11,42553,30586.89
