Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Opening_Stock,Inbound_Qty,Outbound_Qty,Closing_Stock,Storage_Cost
INV_100327,WH_14,PROD_0136,07/04/2024,4227,618,663,4182.0,4284.3
INV_100328,WH_12,PROD_0008,07/09/2024,4122,588,1296,,0.0
INV_100329,WH_11,PROD_0298,28/02/2024,2216,955,749,2422.0,2732.31
INV_100330,WH_06,PROD_0178,12/05/2024,962,985,314,1633.0,1805.22
INV_100331,WH_15,PROD_0058,02/01/2024,4073,1286,632,4727.0,4597.12
INV_100332,WH_06,PROD_0061,27/01/2024,1781,595,834,1542.0,1470.77
INV_100333,WH_08,PROD_0004,26/03/2024,3193,621,1440,2374.0,2358.09
INV_100334,WH_02,PROD_0158,21/08/2024,2004,1453,1310,2147.0,1890.24
INV_100335,WH_10,PROD_0096,18/12/2024,1796,1160,1372,1584.0,1236.84
INV_100336,WH_01,PROD_0263,27/05/2024,627,505,303,829.0,1072.74
INV_100337,WH_03,PROD_0214,09/06/2024,1476,1008,813,1671.0,1786.81
INV_100338,WH_11,PROD_0230,23/11/2024,2277,1152,1393,2036.0,2888.01
INV_100339,WH_15,PROD_0071,06/10/2024,4880,1169,755,5294.0,3275.81
INV_100340,WH_03,PROD_0225,27/02/2024,3725,885,1030,3580.0,3637.64
INV_100341,WH_09,PROD_0044,08/06/2024,3170,150,1462,1858.0,1716.07
INV_100342,WH_01,PROD_0187,22/11/2024,3347,1204,213,4338.0,4240.93
INV_100343,WH_10,PROD_0093,24/11/2024,1125,991,521,1595.0,1810.46
INV_100344,WH_02,PROD_0271,17/07/2024,4977,437,1353,4061.0,2728.43
INV_100345,WH_13,PROD_0049,17/02/2024,2211,1188,144,3255.0,3952.03
INV_100346,WH_06,PROD_0024,14/04/2024,914,499,1180,233.0,317.73
INV_100347,WH_06,PROD_0175,11/09/2024,3676,1401,876,4201.0,3527.27
INV_100348,WH_11,PROD_0044,06/06/2024,2620,371,511,2480.0,2769.36
INV_100349,WH_04,PROD_0071,07/03/2024,614,924,928,610.0,528.88
INV_100350,WH_03,PROD_0077,16/04/2024,1397,993,109,2281.0,3106.43
INV_100351,WH_06,PROD_0030,04/07/2024,4533,1292,1383,4442.0,5806.53
INV_100352,WH_11,PROD_0294,09/10/2024,3394,441,412,3423.0,4707.62
INV_100353,WH_03,PROD_0073,06/01/2024,3679,1047,1365,3361.0,2895.26
INV_100354,WH_13,PROD_0252,28/08/2024,4638,805,1256,4187.0,5346.99
INV_100355,WH_10,PROD_0124,11/12/2024,3357,345,575,,0.0
INV_100356,WH_03,PROD_0290,15/02/2024,2385,411,1257,1539.0,1865.66
INV_100357,WH_07,PROD_0260,17/01/2024,2948,227,472,2703.0,2809.9
INV_100358,WH_06,PROD_0169,09/01/2024,2862,915,605,3172.0,4387.76
INV_100359,WH_06,PROD_0146,24/01/2024,4015,970,1380,3605.0,4729.12
INV_100360,WH_11,PROD_0237,14/01/2024,4455,1305,336,5424.0,4527.76
INV_100361,WH_14,PROD_0228,29/11/2024,1402,346,573,1175.0,1753.15
INV_100362,WH_15,PROD_0211,25/03/2024,1866,579,752,1693.0,1914.87
INV_100363,WH_02,PROD_0195,27/09/2024,4274,1243,534,4983.0,3920.49
INV_100364,WH_01,PROD_0051,10/04/2024,3358,903,767,3494.0,2442.08
INV_100365,WH_12,PROD_0105,27/08/2024,516,848,1102,262.0,158.7
INV_100366,WH_15,PROD_0252,27/02/2024,2793,182,455,2520.0,1709.72
INV_100367,WH_01,PROD_0051,07/08/2024,4358,1116,336,5138.0,3871.13
INV_100368,WH_12,PROD_0276,12/03/2024,3696,187,1182,2701.0,3926.39
INV_100369,WH_03,PROD_0201,29/06/2024,1415,1482,1352,1545.0,1792.82
INV_100370,WH_04,PROD_0092,07/09/2024,4274,787,844,4217.0,3926.01
INV_100371,WH_03,PROD_0291,07/04/2024,2449,522,1390,,0.0
INV_100372,WH_11,PROD_0046,11/02/2024,2871,1207,795,3283.0,2963.82
INV_100373,WH_03,PROD_0060,10/08/2024,4726,1162,871,5017.0,3965.8
INV_100374,WH_03,PROD_0228,24/09/2024,2764,460,139,3085.0,1761.08
INV_100375,WH_05,PROD_0275,26/06/2024,2308,483,764,2027.0,3025.94
INV_100376,WH_03,PROD_0042,28/06/2024,1338,1123,467,1994.0,2283.39
INV_100377,WH_02,PROD_0297,09/03/2024,3225,937,1099,3063.0,4377.38
INV_100378,WH_05,PROD_0157,28/02/2024,1120,471,633,958.0,902.82
INV_100379,WH_13,PROD_0097,27/10/2024,3385,687,718,3354.0,2942.49
INV_100380,WH_09,PROD_0098,04/02/2024,4881,1312,155,6038.0,4912.74
INV_100381,WH_13,PROD_0101,16/12/2024,2452,619,1255,1816.0,2080.42
INV_100382,WH_06,PROD_0051,22/10/2024,4511,385,944,3952.0,4571.69
INV_100383,WH_01,PROD_0171,24/09/2024,1492,496,482,1506.0,1241.22
INV_100384,WH_01,PROD_0135,25/09/2024,4524,636,1187,3973.0,2697.62
INV_100385,WH_04,PROD_0098,27/07/2024,4279,913,1409,3783.0,4079.81
INV_100386,WH_08,PROD_0092,13/01/2024,532,1330,331,1531.0,781.84
INV_100387,WH_08,PROD_0117,11/09/2024,852,1368,260,1960.0,2225.12
INV_100388,WH_08,PROD_0119,18/04/2024,1891,344,193,2042.0,2957.06
INV_100389,WH_06,PROD_0211,29/08/2024,765,959,887,837.0,433.73
INV_100390,WH_04,PROD_0186,23/07/2024,3550,515,703,3362.0,2822.39
INV_100391,WH_04,PROD_0141,09/06/2024,1641,968,1090,1519.0,1269.04
INV_100392,WH_10,PROD_0082,03/09/2024,2723,114,703,2134.0,1244.62
INV_100393,WH_08,PROD_0290,01/02/2024,866,1451,1149,1168.0,1203.36
INV_100394,WH_09,PROD_0210,05/07/2024,811,638,235,1214.0,1126.8
INV_100395,WH_14,PROD_0154,06/12/2024,2146,1222,845,2523.0,3689.14
INV_100396,WH_11,PROD_0072,15/06/2024,4981,215,149,5047.0,6201.53
INV_100397,WH_14,PROD_0057,01/07/2024,786,800,546,1040.0,1260.96
INV_100398,WH_05,PROD_0001,20/12/2024,3637,500,951,,0.0
INV_100399,WH_08,PROD_0044,30/10/2024,2840,812,274,3378.0,4869.28
INV_100400,WH_04,PROD_0040,17/06/2024,2751,751,369,3133.0,2283.48
INV_100401,WH_02,PROD_0017,10/07/2024,2467,1128,1317,2278.0,1534.77
INV_100402,WH_04,PROD_0142,16/10/2024,1526,483,1000,1009.0,1201.91
INV_100403,WH_07,PROD_0239,07/06/2024,3162,1160,1470,2852.0,3465.07
INV_100404,WH_04,PROD_0081,02/04/2024,3027,1407,544,3890.0,5081.37
INV_100405,WH_05,PROD_0204,19/08/2024,678,559,395,842.0,823.23
INV_100406,WH_12,PROD_0116,27/12/2024,1517,1123,1388,1252.0,783.52
INV_100407,WH_02,PROD_0152,10/02/2024,3757,853,1076,3534.0,3589.09
INV_100408,WH_08,PROD_0264,06/06/2024,2205,705,1113,1797.0,1170.59
INV_100409,WH_14,PROD_0159,26/04/2024,3076,1288,1045,3319.0,2917.34
INV_100410,WH_14,PROD_0051,10/12/2024,1943,170,241,1872.0,2628.94
INV_100411,WH_12,PROD_0287,05/02/2024,1111,625,481,1255.0,1326.09
INV_100412,WH_11,PROD_0120,04/06/2024,4189,397,878,3708.0,3335.86
INV_100413,WH_01,PROD_0093,06/05/2024,2109,353,1027,1435.0,1297.29
INV_100414,WH_15,PROD_0218,23/04/2024,4519,596,1394,3721.0,3481.08
INV_100415,WH_09,PROD_0231,19/01/2024,4001,1345,350,4996.0,2583.76
INV_100416,WH_12,PROD_0272,04/05/2024,4246,645,781,4110.0,2597.04
INV_100417,WH_01,PROD_0079,17/09/2024,1260,1372,1070,1562.0,2324.77
INV_100418,WH_04,PROD_0015,22/04/2024,2498,257,925,1830.0,1558.37
INV_100419,WH_02,PROD_0009,22/03/2024,984,259,1227,16.0,23.12
INV_100420,WH_06,PROD_0128,11/10/2024,910,815,223,1502.0,856.61
INV_100421,WH_10,PROD_0225,04/11/2024,573,728,685,616.0,526.38
INV_100422,WH_12,PROD_0203,21/06/2024,3188,1365,604,3949.0,3001.33
INV_100423,WH_14,PROD_0272,16/12/2024,3395,761,442,3714.0,4728.22
INV_100424,WH_06,PROD_0152,15/05/2024,575,1220,743,1052.0,1075.06
INV_100425,WH_09,PROD_0114,02/04/2024,2433,710,1210,1933.0,2113.47
INV_100426,WH_09,PROD_0055,25/01/2024,785,905,1451,,0.0
INV_100427,WH_14,PROD_0245,31/07/2024,4604,737,767,4574.0,2688.0
INV_100428,WH_14,PROD_0080,04/09/2024,4934,1198,119,6013.0,4610.19
INV_100429,WH_03,PROD_0138,21/04/2024,2745,260,1176,1829.0,2618.09
INV_100430,WH_14,PROD_0150,05/10/2024,657,628,1148,137.0,116.48
INV_100431,WH_06,PROD_0087,23/05/2024,3751,1143,505,4389.0,4904.15
INV_100432,WH_15,PROD_0250,08/03/2024,2470,671,1053,2088.0,1711.01
INV_100433,WH_04,PROD_0283,10/07/2024,4180,1009,502,,0.0
INV_100434,WH_01,PROD_0277,30/01/2024,3625,239,1475,2389.0,2118.4
INV_100435,WH_14,PROD_0241,12/08/2024,3011,429,801,2639.0,1747.99
INV_100436,WH_07,PROD_0080,08/03/2024,1970,802,1415,1357.0,1448.5
INV_100437,WH_09,PROD_0047,08/10/2024,4593,1127,432,5288.0,3371.16
INV_100438,WH_14,PROD_0228,28/03/2024,2959,761,842,2878.0,2247.82
INV_100439,WH_11,PROD_0212,19/11/2024,1761,179,213,1727.0,1976.25
INV_100440,WH_01,PROD_0248,05/12/2024,3325,419,1202,,0.0
INV_100441,WH_09,PROD_0162,05/10/2024,1064,1166,1172,1058.0,1278.55
INV_100442,WH_04,PROD_0186,22/07/2024,1847,402,1041,1208.0,776.91
INV_100443,WH_06,PROD_0159,08/04/2024,3244,833,1309,2768.0,2110.17
INV_100444,WH_11,PROD_0252,27/04/2024,3831,1047,218,4660.0,4691.37
INV_100445,WH_02,PROD_0078,18/09/2024,2182,1394,1274,2302.0,1363.0
INV_100446,WH_13,PROD_0045,29/04/2024,659,325,1247,-263.0,-354.49
INV_100447,WH_11,PROD_0073,08/01/2024,4695,1413,1427,,0.0
INV_100448,WH_05,PROD_0127,30/05/2024,3285,1114,382,4017.0,3088.54
INV_100449,WH_15,PROD_0046,18/08/2024,2572,1199,1252,,0.0
INV_100450,WH_14,PROD_0154,04/09/2024,4147,460,222,4385.0,2764.63
INV_100451,WH_04,PROD_0294,03/02/2024,1646,1070,990,1726.0,1055.3
INV_100452,WH_12,PROD_0229,15/06/2024,1978,440,1248,1170.0,725.0
INV_100453,WH_15,PROD_0262,18/08/2024,4877,375,1406,3846.0,1953.32
INV_100454,WH_10,PROD_0102,26/09/2024,2587,1182,771,2998.0,3190.19
INV_100455,WH_14,PROD_0222,24/10/2024,4404,409,868,3945.0,5623.98
INV_100456,WH_12,PROD_0255,25/06/2024,1102,918,1182,838.0,641.04
INV_100457,WH_13,PROD_0256,21/07/2024,1470,275,1156,589.0,392.88
INV_100458,WH_05,PROD_0230,08/11/2024,4126,1443,630,4939.0,2928.32
INV_100459,WH_01,PROD_0092,24/12/2024,1458,1089,263,2284.0,3252.41
INV_100460,WH_01,PROD_0026,27/02/2024,4020,1422,603,4839.0,6109.65
INV_100461,WH_05,PROD_0184,16/03/2024,3439,1098,562,3975.0,2733.87
INV_100462,WH_11,PROD_0108,06/09/2024,1174,1306,304,2176.0,1770.31
INV_100463,WH_14,PROD_0193,13/07/2024,4467,693,938,4222.0,3457.33
INV_100464,WH_09,PROD_0205,12/07/2024,2958,398,225,3131.0,2791.93
INV_100465,WH_08,PROD_0101,28/02/2024,2835,804,223,3416.0,5053.59
INV_100466,WH_03,PROD_0037,14/01/2024,1015,727,649,1093.0,720.22
INV_100467,WH_11,PROD_0047,21/07/2024,503,1305,176,1632.0,1588.37
INV_100468,WH_10,PROD_0116,15/06/2024,3009,529,879,2659.0,1857.54
INV_100469,WH_07,PROD_0267,23/06/2024,3141,1149,360,3930.0,4146.09
INV_100470,WH_06,PROD_0072,09/05/2024,2207,1165,283,3089.0,2782.66
INV_100471,WH_11,PROD_0247,17/08/2024,2731,1000,183,3548.0,1979.49
INV_100472,WH_12,PROD_0123,13/12/2024,3214,514,1216,2512.0,2328.35
INV_100473,WH_01,PROD_0093,04/12/2024,4577,1024,1313,4288.0,6285.47
INV_100474,WH_10,PROD_0187,16/09/2024,1585,118,1249,454.0,587.6
INV_100475,WH_12,PROD_0145,14/11/2024,1825,1388,844,2369.0,1432.53
INV_100476,WH_03,PROD_0183,07/04/2024,3528,848,1268,3108.0,3846.02
INV_100477,WH_15,PROD_0051,18/02/2024,3913,119,783,3249.0,4484.01
INV_100478,WH_02,PROD_0122,08/09/2024,3074,383,554,2903.0,3643.49
INV_100479,WH_06,PROD_0043,16/03/2024,3090,594,710,2974.0,4098.58
INV_100480,WH_15,PROD_0217,16/12/2024,2545,877,1193,2229.0,1711.35
INV_100481,WH_14,PROD_0192,05/11/2024,2123,494,334,2283.0,3284.85
INV_100482,WH_08,PROD_0032,27/09/2024,1663,219,1388,494.0,640.53
INV_100483,WH_04,PROD_0166,19/02/2024,3484,1443,665,,0.0
INV_100484,WH_05,PROD_0187,19/12/2024,4660,736,286,5110.0,3850.36
INV_100485,WH_01,PROD_0217,15/06/2024,2051,207,503,1755.0,2109.93
INV_100486,WH_02,PROD_0271,19/05/2024,1217,391,1197,411.0,229.2
INV_100487,WH_15,PROD_0292,17/01/2024,3681,930,1113,3498.0,2770.92
INV_100488,WH_03,PROD_0157,22/04/2024,611,1016,1220,407.0,282.47
INV_100489,WH_14,PROD_0103,01/02/2024,1523,924,103,2344.0,3487.29
INV_100490,WH_15,PROD_0199,14/07/2024,1931,840,1230,1541.0,1988.66
INV_100491,WH_13,PROD_0108,22/09/2024,1724,1477,682,2519.0,2847.63
INV_100492,WH_08,PROD_0147,15/11/2024,2840,989,968,2861.0,3826.84
INV_100493,WH_10,PROD_0268,31/10/2024,2362,1175,1004,2533.0,2408.77
INV_100494,WH_02,PROD_0086,09/06/2024,3862,720,680,3902.0,3027.16
INV_100495,WH_01,PROD_0233,12/11/2024,3571,879,136,4314.0,3125.32
INV_100496,WH_02,PROD_0158,16/11/2024,4350,910,446,4814.0,2755.65
INV_100497,WH_03,PROD_0161,09/01/2024,4915,315,211,5019.0,4985.59
INV_100498,WH_12,PROD_0123,15/06/2024,4886,756,485,5157.0,2603.21
INV_100499,WH_12,PROD_0079,13/04/2024,1994,125,984,1135.0,1328.08
INV_100500,WH_07,PROD_0199,07/09/2024,1578,1028,1183,1423.0,1248.4
INV_100501,WH_09,PROD_0204,06/06/2024,1154,711,1262,603.0,890.62
INV_100502,WH_11,PROD_0260,14/12/2024,4976,1068,1166,4878.0,5582.13
INV_100503,WH_10,PROD_0137,11/07/2024,2105,1137,232,3010.0,2611.91
INV_100504,WH_14,PROD_0070,19/05/2024,4516,953,1452,,0.0
INV_100505,WH_01,PROD_0084,06/07/2024,1542,731,936,1337.0,1471.78
INV_100506,WH_05,PROD_0005,11/02/2024,3623,1195,279,4539.0,4479.97
INV_100507,WH_12,PROD_0022,29/02/2024,4986,1301,217,6070.0,7347.78
INV_100508,WH_08,PROD_0261,25/04/2024,695,1498,477,1716.0,2438.72
INV_100509,WH_14,PROD_0225,26/12/2024,1818,1423,225,3016.0,4269.44
INV_100510,WH_01,PROD_0099,17/02/2024,3019,973,1082,2910.0,1841.45
INV_100511,WH_12,PROD_0073,03/03/2024,3863,1322,273,4912.0,3830.44
INV_100512,WH_03,PROD_0263,03/06/2024,4555,800,439,4916.0,6730.05
INV_100513,WH_03,PROD_0074,26/03/2024,4901,974,499,5376.0,7839.21
INV_100514,WH_15,PROD_0025,14/08/2024,4447,218,1471,3194.0,4625.38
INV_100515,WH_14,PROD_0289,25/11/2024,4274,1232,116,5390.0,7435.82
INV_100516,WH_05,PROD_0066,12/10/2024,2721,232,425,2528.0,3451.88
INV_100517,WH_12,PROD_0121,14/03/2024,4094,1261,1025,4330.0,3986.48
INV_100518,WH_01,PROD_0057,31/07/2024,4710,888,948,4650.0,4725.33
INV_100519,WH_05,PROD_0240,13/07/2024,3664,316,1213,2767.0,3714.86
INV_100520,WH_15,PROD_0233,10/12/2024,1609,444,277,1776.0,1028.02
INV_100521,WH_06,PROD_0097,12/04/2024,3432,364,937,2859.0,1503.58
INV_100522,WH_12,PROD_0166,25/05/2024,4104,1026,548,4582.0,3467.7
INV_100523,WH_03,PROD_0168,12/05/2024,3220,827,966,3081.0,2025.26
INV_100524,WH_11,PROD_0161,09/02/2024,4468,355,1251,3572.0,3325.01
INV_100525,WH_13,PROD_0285,19/05/2024,4324,1096,182,,0.0
INV_100526,WH_09,PROD_0019,24/04/2024,3429,981,701,3709.0,3224.61
INV_100527,WH_07,PROD_0146,29/01/2024,4086,969,336,4719.0,3854.83
INV_100528,WH_12,PROD_0093,02/07/2024,4532,533,736,4329.0,6213.14
INV_100529,WH_09,PROD_0064,15/08/2024,4884,901,335,5450.0,6914.26
INV_100530,WH_14,PROD_0018,29/03/2024,1496,615,565,1546.0,850.57
INV_100531,WH_07,PROD_0062,07/03/2024,3782,1144,256,4670.0,3503.66
INV_100532,WH_08,PROD_0110,14/10/2024,4270,303,1471,3102.0,3236.67
INV_100533,WH_13,PROD_0017,11/03/2024,4509,414,612,4311.0,3441.84
INV_100534,WH_06,PROD_0019,18/12/2024,2480,417,626,,0.0
INV_100535,WH_01,PROD_0278,06/02/2024,1207,303,610,900.0,1027.83
INV_100536,WH_08,PROD_0077,23/05/2024,1149,575,1068,656.0,959.56
INV_100537,WH_03,PROD_0212,11/06/2024,1062,1018,621,1459.0,1098.32
INV_100538,WH_02,PROD_0001,05/03/2024,4881,803,331,5353.0,3015.83
INV_100539,WH_01,PROD_0231,15/09/2024,1432,551,1468,515.0,290.02
INV_100540,WH_07,PROD_0127,29/03/2024,1968,979,1478,1469.0,2091.29
INV_100541,WH_05,PROD_0263,30/08/2024,3072,1260,484,3848.0,3156.74
INV_100542,WH_10,PROD_0254,03/10/2024,2461,767,1459,1769.0,2253.39
INV_100543,WH_09,PROD_0224,06/08/2024,4069,597,425,4241.0,5762.85
INV_100544,WH_05,PROD_0080,20/03/2024,1908,1269,1035,2142.0,1672.15
INV_100545,WH_12,PROD_0218,04/09/2024,1234,1008,817,1425.0,1377.26
INV_100546,WH_13,PROD_0004,13/03/2024,2298,945,383,2860.0,4261.86
INV_100547,WH_02,PROD_0031,13/08/2024,4473,566,786,4253.0,5552.72
INV_100548,WH_06,PROD_0210,01/09/2024,994,406,700,700.0,942.08
INV_100549,WH_03,PROD_0035,14/05/2024,545,1060,1459,146.0,143.35
INV_100550,WH_15,PROD_0042,28/11/2024,2624,838,746,2716.0,2098.5
INV_100551,WH_13,PROD_0289,24/04/2024,1648,520,663,1505.0,937.5
INV_100552,WH_06,PROD_0145,06/04/2024,2707,782,1463,2026.0,1189.57
INV_100553,WH_04,PROD_0198,05/09/2024,958,979,1114,823.0,1111.08
INV_100554,WH_07,PROD_0267,21/08/2024,3985,134,1494,2625.0,2821.59
INV_100555,WH_01,PROD_0274,28/03/2024,1531,1158,882,1807.0,1485.17
INV_100556,WH_01,PROD_0010,28/06/2024,2314,1424,1370,2368.0,1813.45
INV_100557,WH_15,PROD_0004,17/05/2024,1019,873,1431,461.0,253.6
INV_100558,WH_14,PROD_0224,10/08/2024,1671,440,436,1675.0,2033.05
INV_100559,WH_07,PROD_0136,15/07/2024,667,929,617,,0.0
INV_100560,WH_09,PROD_0006,03/01/2024,4816,1235,970,5081.0,3577.24
INV_100561,WH_12,PROD_0235,15/09/2024,1351,495,1065,781.0,427.7
INV_100562,WH_06,PROD_0277,03/05/2024,4207,893,1010,4090.0,6040.46
INV_100563,WH_03,PROD_0251,18/09/2024,2176,1479,1498,2157.0,1858.49
INV_100564,WH_05,PROD_0269,07/12/2024,3251,412,1283,2380.0,2656.88
INV_100565,WH_12,PROD_0209,04/03/2024,2280,1306,1225,2361.0,3246.03
INV_100566,WH_05,PROD_0118,26/05/2024,1433,519,1306,646.0,359.86
INV_100567,WH_14,PROD_0095,15/06/2024,2693,1448,1478,2663.0,3847.0
INV_100568,WH_09,PROD_0037,10/09/2024,3445,1233,214,4464.0,5997.46
INV_100569,WH_15,PROD_0077,07/10/2024,4637,920,1323,4234.0,4375.62
INV_100570,WH_02,PROD_0040,01/01/2024,4237,560,984,,0.0
INV_100571,WH_04,PROD_0168,09/03/2024,3397,533,830,3100.0,2552.11
INV_100572,WH_14,PROD_0291,09/08/2024,1000,207,153,1054.0,730.92
INV_100573,WH_12,PROD_0207,04/05/2024,4810,184,164,4830.0,3368.94
INV_100574,WH_06,PROD_0116,19/08/2024,1133,929,898,1164.0,835.89
INV_100575,WH_04,PROD_0266,22/01/2024,3100,203,287,,0.0
INV_100576,WH_11,PROD_0243,12/04/2024,1279,1323,786,1816.0,921.25
INV_100577,WH_02,PROD_0286,12/11/2024,1977,713,1450,1240.0,814.25
INV_100578,WH_05,PROD_0237,12/02/2024,2787,1191,452,3526.0,2991.87
INV_100579,WH_15,PROD_0082,19/09/2024,3170,344,752,2762.0,3780.78
INV_100580,WH_10,PROD_0268,13/08/2024,2826,1243,1287,2782.0,3412.36
INV_100581,WH_10,PROD_0016,05/03/2024,1228,1374,938,1664.0,1027.09
INV_100582,WH_13,PROD_0036,20/11/2024,2292,1169,966,2495.0,3451.8
INV_100583,WH_12,PROD_0256,13/06/2024,1344,1212,579,1977.0,1276.01
INV_100584,WH_11,PROD_0005,23/05/2024,4516,1484,304,5696.0,3748.1
INV_100585,WH_07,PROD_0054,08/11/2024,638,1170,458,1350.0,1389.14
INV_100586,WH_11,PROD_0243,13/04/2024,3973,737,709,4001.0,2097.42
INV_100587,WH_03,PROD_0043,25/04/2024,910,168,1309,,0.0
INV_100588,WH_05,PROD_0028,18/07/2024,2624,304,127,2801.0,2050.45
INV_100589,WH_08,PROD_0104,11/01/2024,1426,674,1055,1045.0,574.09
INV_100590,WH_02,PROD_0039,09/06/2024,1349,931,695,1585.0,1682.58
INV_100591,WH_07,PROD_0239,08/05/2024,3412,533,179,3766.0,3356.22
INV_100592,WH_03,PROD_0103,07/08/2024,1135,1278,697,1716.0,1078.11
INV_100593,WH_07,PROD_0039,17/07/2024,1358,1344,118,2584.0,3705.14
INV_100594,WH_02,PROD_0067,10/08/2024,2700,559,1140,2119.0,1536.74
INV_100595,WH_13,PROD_0214,14/04/2024,3925,472,572,3825.0,2942.81
INV_100596,WH_06,PROD_0107,19/06/2024,3691,434,987,3138.0,4059.46
INV_100597,WH_09,PROD_0020,05/09/2024,1873,1036,1038,1871.0,1731.92
INV_100598,WH_06,PROD_0157,30/06/2024,3882,195,1259,2818.0,3409.36
INV_100599,WH_05,PROD_0295,21/06/2024,1859,1404,1381,1882.0,2330.2
INV_100600,WH_05,PROD_0124,03/04/2024,1067,1027,982,1112.0,1090.12
INV_100601,WH_07,PROD_0039,04/01/2024,2604,1188,1216,2576.0,3512.7
INV_100602,WH_14,PROD_0073,30/08/2024,3088,1375,612,3851.0,5508.92
INV_100603,WH_08,PROD_0058,18/04/2024,3925,1322,179,5068.0,2988.63
INV_100604,WH_15,PROD_0028,18/03/2024,4280,419,1144,3555.0,4698.45
INV_100605,WH_13,PROD_0207,29/05/2024,507,1164,424,,0.0
INV_100606,WH_11,PROD_0101,28/07/2024,689,365,1179,-125.0,-127.19
INV_100607,WH_02,PROD_0178,24/09/2024,4469,1193,940,,0.0
INV_100608,WH_13,PROD_0273,08/10/2024,2501,1371,540,3332.0,3932.06
INV_100609,WH_10,PROD_0214,28/08/2024,1182,1436,1146,1472.0,1227.55
INV_100610,WH_05,PROD_0108,29/12/2024,543,710,713,540.0,297.69
INV_100611,WH_11,PROD_0263,25/01/2024,4573,472,196,4849.0,6862.84
INV_100612,WH_12,PROD_0116,17/10/2024,2034,1216,421,2829.0,2921.09
INV_100613,WH_06,PROD_0116,02/09/2024,4883,1146,1471,4558.0,4366.54
INV_100614,WH_05,PROD_0174,06/02/2024,4158,898,1378,3678.0,1974.43
INV_100615,WH_14,PROD_0159,03/11/2024,3469,1197,544,4122.0,5972.27
INV_100616,WH_06,PROD_0154,12/03/2024,4700,978,183,5495.0,4724.51
INV_100617,WH_10,PROD_0026,15/12/2024,4846,1150,991,5005.0,4254.67
INV_100618,WH_05,PROD_0117,24/10/2024,643,1106,1064,685.0,734.49
INV_100619,WH_12,PROD_0052,29/09/2024,3528,1441,1452,,0.0
INV_100620,WH_01,PROD_0087,05/08/2024,4828,1449,538,5739.0,7282.16
INV_100621,WH_01,PROD_0165,09/11/2024,1765,1185,1080,1870.0,1773.56
INV_100622,WH_08,PROD_0287,26/02/2024,539,1470,1016,993.0,544.48
INV_100623,WH_06,PROD_0139,21/02/2024,1373,601,182,1792.0,931.64
INV_100624,WH_10,PROD_0200,20/03/2024,2151,300,945,1506.0,868.87
INV_100625,WH_15,PROD_0062,24/07/2024,2175,1274,460,2989.0,2575.45
INV_100626,WH_03,PROD_0141,22/03/2024,2622,370,1392,1600.0,1819.65
INV_100627,WH_07,PROD_0151,18/06/2024,1751,1171,728,2194.0,1548.87
INV_100628,WH_05,PROD_0231,06/11/2024,4971,726,837,4860.0,6130.28
INV_100629,WH_06,PROD_0229,25/02/2024,2645,318,1335,1628.0,1687.5
INV_100630,WH_14,PROD_0072,13/04/2024,1976,1162,859,2279.0,2884.14
INV_100631,WH_02,PROD_0169,17/05/2024,1339,1349,812,1876.0,2454.11
INV_100632,WH_08,PROD_0022,25/09/2024,4850,1002,1208,4644.0,4386.98
INV_100633,WH_10,PROD_0005,12/12/2024,3656,1099,639,4116.0,3621.85
INV_100634,WH_07,PROD_0127,02/02/2024,2699,543,748,2494.0,3711.6
INV_100635,WH_11,PROD_0037,26/02/2024,704,1200,413,1491.0,926.96
INV_100636,WH_13,PROD_0152,14/12/2024,3235,131,1162,2204.0,2528.99
INV_100637,WH_02,PROD_0153,10/02/2024,4682,959,1423,4218.0,3836.63
INV_100638,WH_09,PROD_0140,14/02/2024,3441,786,805,3422.0,2676.15
INV_100639,WH_06,PROD_0288,21/08/2024,4243,686,1081,3848.0,3959.19
INV_100640,WH_02,PROD_0198,25/04/2024,3116,1121,890,3347.0,2688.77
INV_100641,WH_08,PROD_0121,12/04/2024,2685,1123,1040,2768.0,1612.28
INV_100642,WH_08,PROD_0189,07/05/2024,1176,1275,1001,1450.0,815.38
INV_100643,WH_01,PROD_0256,18/05/2024,2902,766,509,3159.0,4444.29
INV_100644,WH_14,PROD_0112,23/10/2024,4575,301,535,4341.0,3957.56
INV_100645,WH_03,PROD_0270,27/03/2024,1736,940,273,2403.0,3374.66
INV_100646,WH_04,PROD_0020,14/08/2024,4314,1398,1335,4377.0,5108.77
INV_100647,WH_12,PROD_0031,16/10/2024,870,635,1003,502.0,571.85
INV_100648,WH_02,PROD_0254,06/06/2024,2997,1500,351,4146.0,5779.05
INV_100649,WH_11,PROD_0051,17/12/2024,753,299,1479,-427.0,-637.33
INV_100650,WH_09,PROD_0191,04/09/2024,3424,1354,607,4171.0,5850.73
INV_100651,WH_02,PROD_0206,16/05/2024,1097,1320,1008,1409.0,1060.01
INV_100652,WH_09,PROD_0294,04/06/2024,4162,1188,768,4582.0,5623.66
INV_100653,WH_07,PROD_0081,12/02/2024,2108,1354,1046,2416.0,3003.96
INV_100654,WH_13,PROD_0250,13/05/2024,677,1153,1260,570.0,600.33
INV_100655,WH_12,PROD_0153,14/10/2024,3408,735,442,,0.0
INV_100656,WH_06,PROD_0056,06/11/2024,2417,1272,1439,2250.0,1153.52
